;StructID;ClusterID;ClosestToCenter;Energy;LowEne;AptaMat;Bp;MfeDist;Probability;Structure
5194;7246;8;0;-4.327;0;7.11;17;39;1.1e-05;............(((((....)))).)..((((.......))))...(((.(((((......)))))....)))..
5195;7255;8;0;-4.321;0;7.56;16;40;1e-05;..(.....).(..((((....)))).)..((((.......))))....(..(((((......)))))..)......
5196;7272;8;0;-4.322;0;10.44;14;39;1e-05;..(.....).....(((....))).....((((.......))))........((((......)))).((...))..
5197;7293;8;0;-4.324;0;27.61;18;53;1e-05;......((..((.((((((.(((....(.((((.......)))).).......))).)).)))).))..)).....
5198;7296;8;0;-4.317;0;1.77;13;23;1e-05;..............(((....)))........(((.....(((...)))...((((......))))....)))...
5199;7297;8;0;-4.317;0;27.67;15;49;1e-05;...........(.((((((.((((.....((((.......)))).......)).)).)).)))).)..........
5200;7298;8;0;-4.317;0;27.7;15;49;1e-05;...........(.((((((.((((.....((((.......)))).......).))).)).)))).)..........
5201;7311;8;0;-4.318;0;8.1;13;37;1e-05;..........((..........)).....((((.......))))..(.(..(((((......)))))..).)....
5202;7312;8;0;-4.318;0;10.69;11;34;1e-05;...((.....))..((......))...(((.........)))..........((((......))))..........
5203;7328;8;0;-4.32;0;9.68;16;42;1e-05;...((..(((.(......).)))..))..((((.......))))....(..(((((......)))))...).....
5204;7383;8;0;-4.31;0;15.15;16;42;1e-05;..((...))........(((((.(.....((((.......))))........((((......))))...).)))))
5205;7390;8;0;-4.31;0;6.03;13;31;1e-05;..........(..((((....)))).).............(((...)))...((((......))))...(....).
5206;7405;8;0;-4.311;0;5.17;12;35;1e-05;..............(((....)))........(...)..(((.........(((((......))))))))......
5207;7411;8;0;-4.312;0;9.71;17;42;1e-05;...((..(((.((....)).)))..))..((((.......))))....(..(((((......)))))...).....
5208;7424;8;0;-4.306;0;11.23;13;37;1e-05;..((...)).....(((....)))...(((.........)))..........((((......))))...(....).
5209;7426;8;0;-4.306;0;7.29;10;26;1e-05;..............((......))....((.....))...((.....))...((((......))))..........
5210;7476;8;0;-4.301;0;10.64;10;35;1e-05;..((...)).....((......))....((.........))...........((((......))))..........
5211;7484;8;0;-4.302;0;7.69;11;35;1e-05;..........(..((((....)))).)..((...........))........((((......))))..........
5212;7527;8;0;-4.299;0;10.06;16;41;1e-05;...((..(((.(......).)))..))..((((.......))))....((..((((......)))).....))...
5213;7548;8;0;-4.294;0;7.8;12;34;1e-05;..............(((....)))...(((.........)))......(..(((((......)))))...).....
5214;7596;8;0;-4.289;0;28.29;16;52;1e-05;......((..((.((((((.(((......(((.........))).........))).)).)))).))..)).....
5215;7608;8;0;-4.29;0;9.65;13;39;1e-05;..((...))....((((....))))....(((.........)))........((((......))))..........
5216;7615;8;0;-4.291;0;10.09;17;41;1e-05;...((..(((.((....)).)))..))..((((.......))))....((..((((......)))).....))...
5217;7620;8;0;-4.291;0;8.13;12;36;1e-05;..(.....).....(((....)))....((.........)).......(..(((((......)))))..)......
5218;7625;8;0;-4.291;0;10.81;9;45;1e-05;..............(((....))).....((((.......)))).......((........)).............
5219;7633;8;0;-4.292;0;11.03;14;40;1e-05;..((...)).((((.....)).)).....((((.......))))........((((......))))..........
5220;7651;8;0;-4.286;0;8.62;16;40;1e-05;..........((((.....)).)).....((((.......))))...(((.(((((......)))))....)))..
5221;7692;8;0;-4.282;0;4.93;12;24;1e-05;.........(.((.(((....)))....))..).......((.....))...((((......))))..........
5222;7744;8;0;-4.278;0;9.61;10;33;1e-05;..............(((....)))....((.........))...........((((......))))....(...).
5223;7752;8;0;-4.279;0;6.88;15;37;1e-05;..........(..((((....)))).)..((((.......))))..(.(...((((......))))...).)....
5224;7758;8;0;-4.28;0;11.03;13;36;1e-05;..((...)).....(((....)))...(((..(...)..)))..........((((......))))..........
5225;7760;8;0;-4.28;0;9.46;10;34;1e-05;..............(((....)))....((.........))...........((((......)))).(.....)..
5226;7774;8;0;-4.281;0;5.9;12;36;1e-05;..............(((....)))............((....))...((..(((((......)))))...))....
5227;7784;8;0;-4.274;0;6.87;13;32;1e-05;...((.....)).((((....))))...............(((...)))...((((......))))..........
5228;7801;8;0;-4.275;0;6.52;11;31;1e-05;.....(....)...(((....)))................(((...)))...((((......))))..........
5229;7806;8;0;-4.275;0;7.31;18;41;1e-05;........((...((((....)))).)).((((.......))))...(((.(((((......)))))....)))..
5230;7821;8;0;-4.276;0;9.24;11;36;1e-05;..........((.((.....)))).....(((.........)))........((((......))))..........
5231;7839;8;0;-4.277;0;10.5;14;40;1e-05;...(((...)))..(((....))).....((((.......))))........((((......))))..........
5232;7849;8;0;-4.271;0;10.14;10;32;1e-05;..............((......))...(((.........)))..........((((......))))...(....).
5233;7851;8;0;-4.271;0;11.19;14;40;1e-05;...(((............)))........((((.......))))..(.(..(((((......)))))..).)....
5234;7859;8;0;-4.271;0;5.97;12;28;1e-05;..........(..((((....)))).).....(...)...((.....))...((((......))))..........
5235;7876;8;0;-4.272;0;8.31;14;33;1e-05;..((...)).....(((....)))..((.......))...(((...)))...((((......))))..........
5236;7879;8;0;-4.273;0;8.23;12;33;1e-05;..............(((....)))...(((.........)))......((..((((......)))).....))...
5237;7894;8;0;-4.266;0;8.28;14;37;1e-05;..(.....).....(((....))).....((((.......))))...((...((((......))))....))....
5238;7929;8;0;-4.269;0;7.69;14;38;1e-05;..............(((....)))...(.((((.......)))).)..(..(((((......)))))..)......
5239;7936;8;0;-4.262;0;8.03;17;41;9e-06;...((.....)).((((....))))....((((.......))))..(.(..(((((......)))))..).)....
5240;7939;8;0;-4.262;0;10.33;15;40;9e-06;..((...))....((((....))))....((((.......))))........((((......))))...(....).
5241;7948;8;0;-4.263;0;7.79;15;40;9e-06;.....(....)...(((....))).....((((.......))))..(.(..(((((......)))))..).)....
5242;7979;8;0;-4.258;0;12.88;15;40;9e-06;..((...........)).((((.(.....((((.......))))........((((......))))...).)))).
5243;8014;8;0;-4.261;0;6.37;12;31;9e-06;..(.....)....((((....))))...............(((...)))...((((......))))..........
5244;8023;8;0;-4.254;0;7.96;10;36;9e-06;.....(....)...(((....)))............((....))........((((......))))..........
5245;8026;8;0;-4.255;0;7.69;18;41;9e-06;...((........((((....))))))..((((.......))))...(((.(((((......)))))....)))..
5246;8028;8;0;-4.255;0;8.39;10;34;9e-06;.............(((......)))....(((.........)))........((((......))))..........
5247;8029;8;0;-4.255;0;9.86;11;35;9e-06;..........(.((.....))..).....((((.......))))........((((......))))..........
5248;8032;8;0;-4.255;0;12.9;13;40;9e-06;...(((...((....)).)))........((((.......))))........((((......))))..........
5249;8068;8;0;-4.25;0;11.03;15;41;9e-06;..((...)).....(((....))).....((((.......))))........((((......)))).((...))..
5250;8072;8;0;-4.251;0;7.09;14;37;9e-06;.............((((....))))....((((.......))))....(..(((((......)))))...).....
5251;8096;8;0;-4.253;0;10.67;12;41;9e-06;..((...)).....(((....))).....((((.......))))........(((........)))..........
5252;8102;8;0;-4.254;0;27.82;16;52;9e-06;..((...))..(.((((((.(((......((((.......)))).........))).)).)))).)..........
5253;8134;8;0;-4.248;0;9.56;16;42;9e-06;...((..(((..........)))..))..((((.......))))...((..(((((......)))))...))....
5254;8138;8;0;-4.248;0;7.67;12;28;9e-06;..............(((....)))..((.......))...((.....))...((((......))))...(....).
5255;8143;8;0;-4.249;0;10.0;13;37;9e-06;..........((.((.....)))).....((((.......))))........((((......))))...(....).
5256;8153;8;0;-4.249;0;8.2;17;42;9e-06;..((...)).(..((((....)))).)..((((.......))))....(..(((((......)))))..)......
5257;8156;8;0;-4.25;0;7.62;16;40;9e-06;..(.....)....((((....))))....((((.......))))..(.(..(((((......)))))..).)....
5258;8159;8;0;-4.25;0;9.04;10;33;9e-06;...........((((((....)))..............)))...........((((......))))..........
5259;8167;8;0;-4.242;0;11.91;14;40;9e-06;.......(((.(......).)))......((((.......))))........((((......)))).((...))..
5260;8173;8;0;-4.243;0;9.48;15;42;9e-06;...((..(((.(......).)))..))..(((.........)))....(..(((((......)))))..)......
5261;8201;8;0;-4.245;0;9.93;10;31;9e-06;..............((......))...(((..(...)..)))..........((((......))))..........
5262;8205;8;0;-4.245;0;9.4;12;37;9e-06;......(...)...(((....))).....((((.......))))........((((......))))..........
5263;8207;8;0;-4.245;0;11.62;11;40;9e-06;.......(((.(......).)))......((((.......))))........(((........)))..........
5264;8211;8;0;-4.246;0;9.46;10;32;9e-06;..............(((....)))....((.........))...........((((......))))..(...)...
5265;8217;8;0;-4.238;0;10.38;11;31;9e-06;..(.....)...........(((...........)))...(((...)))...((((......))))..........
5266;8236;8;0;-4.241;0;7.76;11;36;9e-06;..(.....)....((((....))))...........((....))........((((......))))..........
5267;8273;8;0;-4.237;0;10.07;9;34;9e-06;...((.....))..(((....)))............................((((......))))..........
5268;8278;8;0;-4.237;0;11.6;12;40;9e-06;.......(((.((....)).)))......((((.......))))........(((........)))..........
5269;8284;8;0;-4.237;0;6.97;11;28;9e-06;..............((......))..((.......))...(((...)))...((((......))))..........
5270;8343;8;0;-4.234;0;5.65;13;27;9e-06;..(.....)..((.(((....)))....))..........(((...)))...((((......))))..........
5271;8349;8;0;-4.234;0;6.34;11;29;9e-06;..............(((....)))........(...)...(((...)))...((((......))))..........
5272;8352;8;0;-4.234;0;11.88;15;40;9e-06;.......(((.((....)).)))......((((.......))))........((((......)))).((...))..
5273;8359;8;0;-4.227;0;9.23;12;35;9e-06;.............(((......)))....((((.......))))........((((......))))...(....).
5274;8387;8;0;-4.229;0;7.5;14;36;9e-06;.............((((....))))....((((.......))))....((..((((......)))).....))...
5275;8421;8;0;-4.224;0;8.44;9;30;9e-06;.......(((..........))).................((.....))...((((......))))..........
5276;8433;8;0;-4.226;0;6.89;9;35;9e-06;..............(((....))).............((.....))......((((......))))..........
5277;8466;8;0;-4.22;0;8.84;13;38;9e-06;..((...)).....(((....)))....((.........)).......(..(((((......)))))..)......
5278;8472;8;0;-4.221;0;8.0;12;34;9e-06;..............(((....)))....((.........))......(((..((((......)))).....)))..
5279;8505;8;0;-4.215;0;10.0;12;36;9e-06;..............((......)).....((((.......))))........((((......)))).((...))..
5280;8506;8;0;-4.215;0;8.96;8;31;9e-06;..............(((....)))....(.......)...............((((......))))..........
5281;8510;8;0;-4.216;0;10.03;13;39;9e-06;..(.....).....(((....))).....((((.......))))........((((......)))).(.....)..
5282;8533;8;0;-4.218;0;9.48;9;36;9e-06;..............((......)).....((((.......))))........(((........)))..........
5283;8538;8;0;-4.219;0;10.15;9;33;9e-06;..............(.....)........((((.......))))........((((......))))..........
5284;8567;8;0;-4.213;0;8.1;11;26;9e-06;................(((....)))...((((.......))))........((((......))))..........
5285;8583;8;0;-4.214;0;10.16;13;38;9e-06;..(.....).....(((....))).....((((.......))))........((((......))))....(...).
5286;8632;8;0;-4.21;0;8.67;12;38;9e-06;.........(...((((....)))).)..((((.......))))........(((........)))..........
5287;8660;8;0;-4.204;0;9.55;13;40;9e-06;.......(((..........)))......((((.......))))....(..(((((......)))))..)......
5288;8661;8;0;-4.204;0;19.81;13;49;9e-06;......((.(((.((((....))))....((((.......)))).......))).))...................
5289;8662;8;0;-4.204;0;10.79;11;30;9e-06;..((...........))...(((...........)))...((.....))...((((......))))..........
5290;8683;8;0;-4.206;0;6.39;13;38;9e-06;..............(((....)))............((....))...(((.(((((......)))))....)))..
5291;8688;8;0;-4.206;0;10.07;11;34;9e-06;...(...)......(((....)))...(((.........)))..........((((......))))..........
5292;8700;8;0;-4.207;0;9.21;15;38;9e-06;.........(...((((....)))).)..((((.......))))........((((......)))).((...))..
5293;8704;8;0;-4.199;0;6.61;15;38;9e-06;..........(..((((....)))).)..(((.........)))...((..(((((......)))))...))....
5294;8712;8;0;-4.201;0;2.74;16;33;9e-06;..............(((....))).......((((....(((.((.....))((((......)))).)))))))..
5295;8722;8;0;-4.202;0;9.79;11;33;9e-06;......(.....).(((....)))...(((.........)))..........((((......))))..........
5296;8725;8;0;-4.202;0;8.68;13;38;9e-06;..(.....).(..((((....)))).)..(((.........)))........((((......))))..........
5297;8755;8;0;-4.196;0;10.91;15;42;8e-06;...((..(((.(......).)))..))..((((.......))))........((((.(...)))))..........
5298;8756;8;0;-4.196;0;10.97;15;45;8e-06;...((..(((.(......).)))..))..((((.......))))........(((.((...)))))..........
5299;8772;8;0;-4.199;0;12.78;9;46;8e-06;..............(((....))).....((((.......)))).......((...))..................
5300;8788;8;0;-4.191;0;8.26;13;36;8e-06;..........((..........)).....((((.......))))...((..(((((......)))))...))....
5301;8798;8;0;-4.192;0;7.03;14;36;8e-06;..........(..((((....)))).)..((((.......))))....(...((((......))))....).....
5302;8817;8;0;-4.194;0;10.59;11;36;8e-06;..(.....).((..........)).....((((.......))))........((((......))))..........
5303;8828;8;0;-4.195;0;8.94;15;39;8e-06;..((...)).....(((....))).....((((.......))))...((...((((......))))....))....
5304;8832;8;0;-4.195;0;9.91;15;40;8e-06;...((..(((.(......).)))..))..((((.......))))....(...((((......))))...)......
5305;8842;8;0;-4.188;0;10.91;16;42;8e-06;...((..(((.((....)).)))..))..((((.......))))........((((.(...)))))..........
5306;8843;8;0;-4.188;0;10.97;16;45;8e-06;...((..(((.((....)).)))..))..((((.......))))........(((.((...)))))..........
5307;8852;8;0;-4.189;0;9.46;8;32;8e-06;..............(((....)))............................((((......))))...(....).
5308;8866;8;0;-4.19;0;7.13;13;33;8e-06;..((...))....((((....))))...............(((...)))...((((......))))..........
5309;8929;8;0;-4.187;0;9.75;14;38;8e-06;.......(((.(......).)))......((((.......))))...((...((((......))))....))....
5310;8936;8;0;-4.187;0;11.52;9;46;8e-06;..............(((....))).....((((.......))))............((...)).............
5311;8937;8;0;-4.187;0;9.94;16;40;8e-06;...((..(((.((....)).)))..))..((((.......))))....(...((((......))))...)......
5312;8964;8;0;-4.181;0;7.69;14;37;8e-06;..............(((....))).....((((.......))))....((.(((((......))))..)..))...
5313;8967;8;0;-4.181;0;10.03;13;37;8e-06;..(.....).....(((....))).....((((.......))))........((((......))))..(...)...
5314;8999;8;0;-4.177;0;6.55;11;30;8e-06;..........((.((.....))))................(((...)))...((((......))))..........
5315;9024;8;0;-4.178;0;8.26;17;42;8e-06;..((...))....((((....))))....((((.......))))..(.(..(((((......)))))..).)....
5316;9031;8;0;-4.179;0;9.79;15;38;8e-06;.......(((.((....)).)))......((((.......))))...((...((((......))))....))....
5317;9049;8;0;-4.173;0;27.94;16;51;8e-06;......((..((.(((.((.(((......((((.......)))).........))).))..))).))..)).....
5318;9053;8;0;-4.173;0;9.89;17;44;8e-06;...((..(((..........)))..))..((((.......))))...(((.(((((......)))))....)))..
5319;9054;8;0;-4.173;0;6.81;13;37;8e-06;.............((((....))))....(((.........)))....(..(((((......)))))..)......
5320;9055;8;0;-4.173;0;8.13;13;36;8e-06;.........(...((((....))))...)((((.......))))........((((......))))..........
5321;9056;8;0;-4.173;0;7.74;13;31;8e-06;..(.....).....(((....)))....((.....))...(((...)))...((((......))))..........
5322;9066;8;0;-4.174;0;9.42;15;39;8e-06;..(.....).(..((((....)))).)..((((.......))))........((((......))))...(....).
5323;9095;8;0;-4.169;0;8.0;11;32;8e-06;..............(((....)))...(((.........)))......(...((((......))))...)......
5324;9098;8;0;-4.169;0;8.5;12;38;8e-06;..((...))....((((....))))...........((....))........((((......))))..........
5325;9108;8;0;-4.17;0;9.14;11;34;8e-06;..............(((....)))...(((.........)))..........((((.(...)))))..........
5326;9109;8;0;-4.17;0;9.21;11;37;8e-06;..............(((....)))...(((.........)))..........(((.((...)))))..........
5327;9117;8;0;-4.171;0;10.19;14;39;8e-06;...((.....))..(((....)))...(.((((.......)))).)......((((......))))..........
5328;9124;8;0;-4.171;0;9.76;11;33;8e-06;.......(....).(((....)))...(((.........)))..........((((......))))..........
5329;9134;8;0;-4.164;0;9.06;13;36;8e-06;...(.......).((((....))))....((((.......))))........((((......))))..........
5330;9146;8;0;-4.165;0;7.82;15;39;8e-06;..........((.((.....)))).....((((.......))))..(.(..(((((......)))))..).)....
5331;9159;8;0;-4.166;0;6.38;11;28;8e-06;.............((((....))))...............((.....))...((((......))))...(....).
5332;9163;8;0;-4.166;0;8.47;14;36;8e-06;..(.....).....(((....)))...(((.........))).....((..(((((......)))))...))....
5333;9173;8;0;-4.167;0;8.74;16;41;8e-06;...((.....))..(((....))).....((((.......))))....((.(((((......)))))....))...
5334;9178;8;0;-4.167;0;11.03;12;33;8e-06;..((...))...........(((...........)))...(((...)))...((((......))))..........
5335;9196;8;0;-4.161;0;9.1;11;34;8e-06;.....(....)..((((....))))...((.........))...........((((......))))..........
5336;9218;8;0;-4.162;0;6.41;14;29;8e-06;..((...))..((.(((....)))....))..........(((...)))...((((......))))..........
5337;9221;8;0;-4.163;0;9.19;13;37;8e-06;...(...).....((((....))))....((((.......))))........((((......))))..........
5338;9228;8;0;-4.163;0;8.19;13;34;8e-06;..............(((....)))...(((..(...)..)))......(..(((((......)))))..)......
5339;9241;8;0;-4.156;0;8.67;15;39;8e-06;..(.....).....(((....))).....((((.......))))...(((..((((......)))).....)))..
5340;9244;8;0;-4.157;0;6.31;8;29;8e-06;..............(((....)))................((.....))...(((........)))..........
5341;9258;8;0;-4.158;0;5.72;14;32;8e-06;...((..(..(..((((....)))).)..).)).......((.....))...((((......))))..........
5342;9290;8;0;-4.159;0;7.31;17;39;8e-06;..........(..((((....)))).)..((((.......))))...(((.(((((......))))..)..)))..
5343;9295;8;0;-4.16;0;7.7;12;34;8e-06;..............((......)).....((((.......))))...((...((((......))))....))....
