,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,Probability
2860,.......(((.(..(((((.(((...........)))..).........))))..).))).......,12,-4.378,43,0.000026
2861,...........((((.((......))))))......................(((.((...))))).,11,-4.378,11,0.000026
2862,...........((((.((......))))))......................((((.(...))))).,11,-4.378,8,0.000026
2863,........((.((((...........))))..)).........((.....))((((......)))).,12,-4.377,18,0.000026
2864,..............(((....)))................(((...)))...(((........))).,9,-4.377,21,0.000026
2865,...(...).(.((((.(((....)))))))..)...................((((......)))).,13,-4.377,8,0.000026
2866,...(...(((.(..(((((.....((.(((.........)))..))..)))))..).)))..)....,15,-4.376,40,0.000026
2867,....((..((.((((((....)))...)))..))..))..(((...)))...((((......)))).,17,-4.376,21,0.000026
2868,......((((((..(((((.....((.(((.........)))..))..)))))...))....)))).,16,-4.375,40,0.000026
2869,.......(((.(((..(((....))).)))..))..)...((.....))...((((......)))).,15,-4.375,8,0.000026
2870,......(.....)((((....))))..(((.........)))..........((((......)))).,12,-4.374,23,0.000026
2871,..(.....)...........(((...........)))...............((((......)))).,8,-4.374,26,0.000026
2872,..............(((....)))...(((.........)))...........(((......)))..,9,-4.374,24,0.000026
2873,......((.(((.((.....(((...........)))...........)).))).))..........,10,-4.374,39,0.000026
2874,............(.((......))..)..((((.......))))........((((......)))).,11,-4.374,25,0.000026
2875,...........(((.............)))..........(((...)))...(((........))).,9,-4.374,12,0.000026
2876,.....(.(((.(..(((((........(((.........)))......)))))..).))).....).,13,-4.373,38,0.000026
2877,..............((......))..((.......))...............((((......)))).,8,-4.373,22,0.000026
2878,..((...))..((((.(((....)))))))...((.....))..........(((.((...))))).,16,-4.373,15,0.000026
2879,..((...))..((((.(((....)))))))...((.....))..........((((.(...))))).,16,-4.373,12,0.000026
2880,..(.....)..((((.(((....)))))))..........((.....))..................,10,-4.372,10,0.000026
2881,...((..(((.((.(((((...(.....)((((.......))))....))))).)).))).))....,17,-4.372,45,0.000026
2882,.....(((((.(..(((((..(..(((.............)))..)..)))))..).)))....)).,15,-4.372,41,0.000026
2883,...(....((.((((...........))))..))).....(((...)))...((((......)))).,14,-4.372,14,0.000026
2884,.........(.((((.(((....)))))))..)...((....)).......((...)).........,12,-4.372,21,0.000026
2885,...........((((.(((....)))))))..........(((...)))....((........))..,12,-4.372,6,0.000026
2886,..........((.((.....))))..((.......))...((.....))...((((......)))).,12,-4.372,20,0.000026
2887,........((.((((..((....)).))))..)).........(((...)))((((......)))).,15,-4.371,16,0.000026
2888,......((((....(((((........(((..(...)..)))......))))).........)))).,13,-4.371,37,0.000026
2889,...........(((((......)))...))....(.....)...........((((......)))).,10,-4.37,17,0.000026
2890,..(.....)..((((((....))))...))..(...)...(((...)))...((((......)))).,15,-4.37,19,0.000026
2891,..............(((....)))........(...)...............((((......)))).,8,-4.37,23,0.000026
2892,..(.....)..((.(((....)))....))......................((((......)))).,10,-4.37,19,0.000026
2893,.....(....)((((((....))))...))..........((.....))...((((......)))).,13,-4.369,15,0.000026
2894,...........((((..((....)).))))(....)....((.....))...((((......)))).,13,-4.369,4,0.000026
2895,.....(....)((((.((......))))))......((....))........((((......)))).,13,-4.369,12,0.000026
2896,......((((.(..(((((........(((.........)))......)))))..).)))....)..,13,-4.368,38,0.000026
2897,..(.....)..((((.(((....)))))))......................((..........)).,10,-4.368,10,0.000026
2898,.........(.((((.(((....)))))))..).....(......)......((((......)))).,13,-4.368,8,0.000026
2899,..(.....)....................((((.......))))........((((......)))).,9,-4.368,25,0.000026
2900,...(.......)..(((....)))...(((.........)))..........((((......)))).,11,-4.368,23,0.000026
2901,...((......((((.(((....))))))).................))...((((......)))).,13,-4.367,6,0.000026
2902,...(.(.(((.(..(((((..........((((.......))))....)))))..).))).))....,15,-4.367,44,0.000026
2903,..((...))(.((((..((....)).))))..)...................((((......)))).,13,-4.367,12,0.000026
2904,...........(((.............)))..(...)...............((((......)))).,8,-4.367,14,0.000026
2905,.....(....)((((.(((....)))))))......(......)........((((......)))).,13,-4.367,8,0.000026
2906,..((...))..((((.(((....))))))).........(...........)((((......)))).,14,-4.366,10,0.000026
2907,...........((((.(((....)))))))...(..((....)).)......(((........))).,13,-4.365,12,0.000026
2908,.....(....).........(((...........)))...((.....))...((((......)))).,10,-4.365,22,0.000026
2909,...........((((.(((....)))))))..(...)................(((......)))..,11,-4.365,8,0.000026
2910,.....(..((...((((....)))).)).)......((....))........((((......)))).,13,-4.364,28,0.000026
2911,....((..((.((((.(((....)))))))..))..))..((.....))...(((.((...))))).,18,-4.364,13,0.000026
2912,....((..((.((((.(((....)))))))..))..))..((.....))...((((.(...))))).,18,-4.364,10,0.000026
2913,......((((.((((...........))))....(((...((.....))........)))..)))).,13,-4.364,24,0.000026
2914,....((..((.(((..(((....))).)))..))..))..............((((......)))).,14,-4.363,14,0.000026
2915,..(.....)..((((.((......))))))......(......)........((((......)))).,12,-4.363,10,0.000026
2916,...........((((..((....)).))))...((.....))...........(((......)))..,11,-4.363,10,0.000026
2917,.......(((.(..((((((.......(((.........)))).....)))))..).))).......,13,-4.362,39,0.000026
2918,.........(.(((((......)))...))..)...................((((......)))).,10,-4.362,18,0.000026
2919,......((((.(..(((((..((....(((.........))).))...)))))..).))).).....,15,-4.362,43,0.000026
2920,..(.....)..((((((....))))...)).......((.....))......((((......)))).,13,-4.361,23,0.000026
2921,.........(.((((.((......))))))..).......((.....))...(((........))).,12,-4.361,6,0.000026
2922,..(.....).....((......))................(((...)))...((((......)))).,10,-4.361,20,0.000026
2923,...........(((.(.((.............))..).)))...........((((......)))).,10,-4.361,24,0.000026
2924,...........(.(((.((.(((......((((.......)))).........))).))..))).).,13,-4.361,38,0.000026
2925,...((...((.((((...........))))..))....))............((((......)))).,12,-4.361,18,0.000026
2926,...........(.((((....))))....)..........(((...)))...((((......)))).,12,-4.36,17,0.000026
2927,.........(.((((.(((....)))))))..)...((....))............((...))....,12,-4.36,21,0.000026
2928,...........((((..(......).)))).....((...........))..((((......)))).,11,-4.36,11,0.000026
2929,.......(((.(..(((((...(...)(((.........)))......)))))..).))).......,13,-4.36,38,0.000026
2930,..(.....)..((((.(.....)...))))......................((((......)))).,10,-4.359,13,0.000026
2931,...((......((((...........))))...)).....(((...)))...((((......)))).,13,-4.359,12,0.000025
2932,...((....(.((((...........))))..))).....(((...)))...((((......)))).,14,-4.358,14,0.000025
2933,..............(((....)))............(...........)...((((......)))).,8,-4.358,22,0.000025
2934,.......(((.((.(((((...(....(((.........)))...)..))))).)).))).......,14,-4.358,39,0.000025
2935,...((......((((...........)))).))...((....))........((((......)))).,12,-4.358,18,0.000025
2936,....((..((.((((.(((....)))))))..))..))..(.......)...((((......)))).,16,-4.358,10,0.000025
2937,......((((.((((..((....)).))))....(((...(((...)))........)))..)))).,16,-4.357,22,0.000025
2938,...((..(..(..((((....)))).)..).))...((....))........((((......)))).,14,-4.357,31,0.000025
2939,...........(((((......))...)))....(.....)...........((((......)))).,10,-4.357,15,0.000025
2940,..(.....)..((((((....)))...)))..(...)...(((...)))...((((......)))).,15,-4.356,17,0.000025
2941,.........(.((((.(((....)))))))..)....((.....))......(((........))).,13,-4.356,12,0.000025
2942,.......(((.(..(((((..(..(..(((.........))))..)..)))))..).))).......,14,-4.356,40,0.000025
2943,..............(((....)))............((....))........(((........))).,8,-4.356,27,0.000025
2944,...........((((.(((....)))))))...............(....).((((......)))).,12,-4.356,6,0.000025
2945,.....(....)((((((....)))...)))..........((.....))...((((......)))).,13,-4.356,13,0.000025
2946,.........(.((((...........))))..)....(....).........((((......)))).,10,-4.356,14,0.000025
2947,...........((((..((....)).)))).....(.............)..((((......)))).,11,-4.356,8,0.000025
2948,...........((((..((....)).))))......(.(......)..)...((((......)))).,12,-4.356,9,0.000025
2949,...........(((.............)))......(...........)...((((......)))).,8,-4.355,13,0.000025
2950,..........((..........))....((.....))...((.....))...((((......)))).,10,-4.355,18,0.000025
2951,...........((((((....))))...)).((.......))..........((((......)))).,12,-4.355,19,0.000025
2952,...........((((((....))...)))).............((.....))((((......)))).,12,-4.354,17,0.000025
2953,...((...(..((((...........)))).).)).....(((...)))...((((......)))).,14,-4.354,14,0.000025
2954,..((...))..(((..((......)).)))..........(((...)))...((((......)))).,14,-4.353,10,0.000025
2955,..((...))..(((((......)...))))..........((.....))...((((......)))).,13,-4.353,12,0.000025
2956,...........((((.(((....)))))))......(...........)....(((......)))..,11,-4.353,7,0.000025
2957,...........(((.............)))......((....))........(((........))).,8,-4.353,18,0.000025
2958,..(.....)..((((.(((....))))))).....................((........))....,10,-4.353,16,0.000025
2959,.......(((.((.(((((...(....(((.........))).)....))))).)).))).......,14,-4.352,39,0.000025
2960,...((..(((.((.(((((.............................))))).)).))).))....,12,-4.352,39,0.000025
2961,...(((............)))......(.((((.......)))).)......((((......)))).,12,-4.352,29,0.000025
2962,..(.....)..(((..(((....))).)))..........(((...)))...(((........))).,13,-4.351,8,0.000025
2963,...........((((.(((....)))))))......((....)).........((........))..,11,-4.351,12,0.000025
2964,.......(((.(..(((((....(.....)...((.....))......)))))..).))).......,12,-4.351,38,0.000025
2965,............((.((....))..)).............((.....))...((((......)))).,10,-4.35,17,0.000025
2966,...........((((.((......))))))...((.....)).((.....))((((......)))).,14,-4.349,12,0.000025
2967,.........(.(((((......))...)))..)...................((((......)))).,10,-4.349,16,0.000025
2968,..((....((.((((..((....)).))))..))))....((.....))...(((........))).,15,-4.349,12,0.000025
2969,.......(((.(..(((((..((.((..((.........))))))...)))))..).))).......,15,-4.348,42,0.000025
2970,(...)......((((..((....)).))))..........((.....))...((((......)))).,13,-4.348,4,0.000025
2971,........((.((((.(((....)))))))..))..................(((.((...))))).,14,-4.348,13,0.000025
2972,........((.((((.(((....)))))))..))..................((((.(...))))).,14,-4.348,10,0.000025
2973,..(.....)..((((((....)))...))).......((.....))......((((......)))).,13,-4.348,21,0.000025
2974,.......(((.((.(((((..((.......(((.......)))))...))))).)).))).......,15,-4.348,44,0.000025
2975,...........((((.(((....)))))))..(.(((..((..((.....))..)).))).).....,15,-4.347,25,0.000025
2976,.......(.(.((((.(((....)))))))....).)......((.....))((((......)))).,15,-4.347,12,0.000025
2977,.............((((....)))).......(...)...((.....))...((((......)))).,11,-4.347,19,0.000025
2978,........((.(..(((((..((....(((.........))).))...)))))..).))........,13,-4.347,39,0.000025
2979,...........((((...........)))).......(...)..........((((......)))).,9,-4.347,11,0.000025
2980,.........(...(((......))).)..(((.........)))........((((......)))).,11,-4.346,25,0.000025
2981,...((.....))..(((....)))....((.....))...(((...)))...((((......)))).,14,-4.346,24,0.000025
2982,.......(((.(..(((((....(................).......)))))..).))).......,10,-4.345,36,0.000025
2983,.....(....)...(((....)))...(.((((.......)))).)......((((......)))).,13,-4.345,29,0.000025
2984,..(.....)..((((.(((....)))))))..(...)...((.....))...(((.((...))))).,16,-4.344,9,0.000025
2985,..(.....)..((((.(((....)))))))..(...)...((.....))...((((.(...))))).,16,-4.344,6,0.000025
2986,..(.....)..(((..(((....))).)))..(...)...............((((......)))).,12,-4.344,10,0.000025
2987,.......(....)((((....))))..(((.........)))..........((((......)))).,12,-4.344,23,0.000025
2988,..(.....)..((((.(.......).))))......................((((......)))).,10,-4.344,12,0.000025
2989,...((.....)).((((....))))..(.((((.......)))).)......((((......)))).,15,-4.344,30,0.000025
2990,..(.....)..((((.(((....)))))))......................(((.(.....)))).,12,-4.342,9,0.000025
2991,...........((((.(((....))))))).....(..............).((((......)))).,12,-4.342,6,0.000025
2992,...........((((((....)))...))).((.......))..........((((......)))).,12,-4.341,17,0.000025
2993,..(.....)..((((.(((....)))))))..........(((...)))...(((..(...).))).,15,-4.341,8,0.000025
2994,...........((((...........))))....((....(((...))).))((((......)))).,13,-4.341,12,0.000025
2995,...(.(....))..(((....))).....((((.......))))........((((......)))).,13,-4.341,29,0.000025
2996,..(.....).....((......))............((....))........((((......)))).,9,-4.34,26,0.000025
2997,......((.(((.((..............((((.......))))....)).))).))..........,11,-4.34,38,0.000025
2998,...........(.((((....))))....)......((....))........((((......)))).,11,-4.34,23,0.000025
2999,...(...)...((((.(((....)))))))......................(((........))).,11,-4.34,8,0.000025
3000,..(.....)..((((.(((....)))))))..(...)...(.......)...((((......)))).,14,-4.339,6,0.000025
3001,..((...))...((.....))........((((.......))))........((((......)))).,12,-4.339,29,0.000025
3002,.........(.((((...(....)..))))..).......((.....))...((((......)))).,12,-4.338,6,0.000025
3003,....((((((.((.(((((..((....(((.........))).))...))))).)).)))....))),18,-4.338,45,0.000025
3004,..(.....)..((((.(((....))))))).............(((...))).(((......)))..,14,-4.337,14,0.000025
3005,...........((((.(((....))))))).(.............)......((((......)))).,12,-4.337,6,0.000025
3006,.......(((.((((.((......))))))..))..)...((.....))...((((......)))).,15,-4.337,8,0.000025
3007,..(.....)..((((...........))))......................(((.((...))))).,10,-4.336,17,0.000025
3008,..(.....)..((((...........))))......................((((.(...))))).,10,-4.336,14,0.000025
3009,..(((......((((..((....)).))))...)))....((.....))...(((........))).,14,-4.335,10,0.000024
3010,..(((....(.((((..((....)).))))..))))....((.....))...(((........))).,15,-4.335,12,0.000024
3011,...((.....)).((((....)))).((.......))...((.....))...((((......)))).,14,-4.334,22,0.000024
3012,..........((..(((((........(((.........)))......)))))...)).........,10,-4.334,34,0.000024
3013,..((...))..((((.(((....))))))).......(...)..........((((......)))).,14,-4.334,9,0.000024
3014,....((((((.((..((((........(((.........)))......))))..)).)))....))),15,-4.334,41,0.000024
3015,...........((((.(((....)))))))....(((...((.....))..(.....)....)))..,13,-4.334,13,0.000024
3016,...........((((...........)))).............((.....))(((........))).,9,-4.334,16,0.000024
3017,..(.....).....(((....))).....((((.......))))........(((.((...))))).,13,-4.333,33,0.000024
