,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,Probability
21855,.....(((..((((.....))))..)))..(.(.((.((((.....(.....).....))..)).)).).).....,16,-6.943,34,0.000003
21856,.....((((..((((...))))..))))(((.....)))......(((.(.((.(......).)))))).......,18,-6.943,34,0.000003
21857,.....((((..((((...))))..))))(((.....)))......((.((.((.(......).)))))).......,18,-6.943,34,0.000003
21858,.....((((.(((((...))))).))))...(((..(.((.((.....)......)..)).).)))..........,17,-6.943,9,0.000003
21859,.....(((..((((.....))))..)))......((.((.....(((.....))).......)).)).........,14,-6.943,35,0.000003
21860,.(...(((..(((((...)))))..))).).......(....)..((((................)))).......,14,-6.943,30,0.000003
21861,.....((((.(((((...))))).)))).((.((..(........).....)).))....(....)..........,15,-6.943,27,0.000003
21862,.....((((.((((.....)))).))))..(.(.((.(..((..((.........)).))...).)).).).....,17,-6.943,31,0.000003
21863,.....((((.(((((...))))).)))).((.(...................).)).........(...)......,13,-6.943,25,0.000003
21864,..(.....).(((((...)))))........(((..(.((.((............)).)).).)))..(...)...,15,-6.943,11,0.000003
21865,.....((((.(((((...))))).))))......((.(.(((((..........))).))...).)).........,17,-6.943,23,0.000003
21866,.....((((..((((...))))..))))........(.((.(((..........))).)).)......(...)...,15,-6.943,12,0.000003
21867,.....((((.(((((...))))).))))(((.....)))...(.....)....((..........)).(...)...,16,-6.943,26,0.000003
21868,.....(((..(((((...)))))..)))..(.(((.(.((.(((((......))))).)).)...)).).).....,20,-6.943,22,0.000003
21869,......(((.(((((...))))).))).......((.((...(((.............))).)).))((...))..,17,-6.943,26,0.000003
21870,..........(((((...)))))..(.((((......(....).....)))).)..............(...)...,12,-6.943,35,0.000003
21871,.....((((.(((((...))))).)))).................(.......).............((...))..,12,-6.943,18,0.000003
21872,.....((((.(((((...))))).)))).................(........)............((...))..,12,-6.943,18,0.000003
21873,.....((((.(((((...))))).))))..............(..........).............((...))..,12,-6.943,17,0.000003
21874,.....(((..((((.....))))..))).((.(((..(....)...)....)).))...........((...))..,15,-6.943,28,0.000003
21875,.....(((..(((((...)))))..))).((.(.((.((...(((.....(.....).))).)).)).))).....,19,-6.943,35,0.000003
21876,.....((((.(((((...))))).)))).(((((..(.((.((((...).....))).)).).)))...)).....,21,-6.943,12,0.000003
21877,.....((((.(((((...))))).)))).((.....)).........(.((.(........))).)..(...)...,16,-6.943,26,0.000003
21878,.....((((.(((((...))))).))))..(.(..............).)...............(....).....,12,-6.943,24,0.000003
21879,.....(((..((((.....))))..)))....((..(.((.((............)).)).).))(....).....,15,-6.943,11,0.000003
21880,.....((((.((((.....)))).)))).((.(((.......(......)))).))....................,14,-6.943,30,0.000003
21881,.....(((..((((.....))))..)))(((.....)))......(..((.((.(......).))))..)......,16,-6.942,36,0.000003
21882,.....(((..(((((...)))))..))).((.((........(....)...)).))...((..(.....)..))..,16,-6.942,30,0.000003
21883,.....((((.((((.....)))).)))).((..((.(.......((.........))......).))..)).....,15,-6.942,30,0.000003
21884,.....((((.((.((((.....))))))...)))).(.....)..((((..((..........)))))).......,17,-6.942,49,0.000003
21885,.....(((..(((((...)))))..)))..(.(((.(......).))).)..((.(.......).))((...))..,18,-6.942,28,0.000003
21886,.....(((..((((.....))))..)))..(.....)...........((.((.(......).))))((...))..,15,-6.942,27,0.000003
21887,.....((((.(((((...))))).)))).((.....))...............(.......)......(...)...,13,-6.942,22,0.000003
21888,.....((((.(((((...))))).))))......((.((.((..(...........).))..)).)).(...)...,17,-6.942,25,0.000003
21889,.....(((..((((.....))))..)))...(((..(.(..((............))..).).))).(.....)..,15,-6.942,8,0.000003
21890,.....((((.(((((...))))).)))).................((.....)).........(.....)......,12,-6.942,25,0.000003
21891,.....(((..((((.....))))..)))..(.....)(....)..((((..((.(......).)))))).......,16,-6.942,34,0.000003
21892,.....((((..(((.....)))..)))).((.((.................)).))...(((.(....).).))..,15,-6.942,31,0.000003
21893,.....(((..((((.....))))..)))(((.....)))...(.....)..((.(......).))...........,14,-6.942,32,0.000003
21894,.....((((.((((.....)))).))))...(((.(....((..((.........)).)).).)))..(...)...,17,-6.942,18,0.000003
21895,.....((((.(((((...))))).))))...(((....((.(((((......))))).))...))).((...))..,21,-6.942,8,0.000003
21896,.....((((.(((((...))))).))))...(((..(.((..((..(......)))..)).).))).((...))..,20,-6.942,6,0.000003
21897,.....((((.((((.....)))).))))..(.(.((.(.((...(((.......))).))...).)).).).....,18,-6.942,33,0.000003
21898,.....(((..(((((...)))))..)))..(.(((..........))).).((..(.....).))...(...)...,16,-6.942,28,0.000003
21899,.....((((.((((.....)))).)))).......(......)..((((...(.(......).).)))).......,15,-6.942,30,0.000003
21900,.....(((..(((((...)))))..)))........(.....)..((((....(.........).)))).......,14,-6.942,28,0.000003
21901,......(((.(((((...))))).)))..((....))............(((..((.........))...)))...,15,-6.942,32,0.000003
21902,.....(((..(((((...)))))..))).((...)).........(((((((...))).......)))).......,17,-6.942,35,0.000003
21903,...........((((((.....)))))).((....))........((((..((..........)))))).......,14,-6.942,51,0.000003
21904,.....(((..(((((...)))))..))).((.....))...........((.........)).....((...))..,14,-6.942,24,0.000003
21905,.....(((..(((((...)))))..))).((....))........(..((.((..(.....).)))).).......,16,-6.942,31,0.000003
21906,.....(((..((((.....))))..)))..(.(.((.((..((..((.....)).)).....)).)).).).....,17,-6.941,31,0.000003
21907,.....(((..(((((...)))))..)))..(......)...........(((.((..........))...)))...,14,-6.941,32,0.000003
21908,.....((((.(((((...))))).))))........(.((.((...........))..)).).....((...))..,16,-6.941,11,0.000003
21909,.....(((..(((((...)))))..))).((.(((.((....)).).....)).)).......(....).......,16,-6.941,31,0.000003
21910,.....((((.(((((...))))).)))).((...))......(.....)..((..........))..((...))..,16,-6.941,23,0.000003
21911,.....((((.(((((...))))).))))..............(.....)................(....).....,11,-6.941,22,0.000003
21912,.....((((.((((.....)))).))))...(((..(.((.....(...)........)).).))).((...))..,17,-6.941,8,0.000003
21913,.....((((.(((((...))))).))))..(......).............((.(......).))...(...)...,14,-6.941,23,0.000003
21914,.....(((..(((((...)))))..))).(.....).(....)..((((((...........)).)))).......,16,-6.941,33,0.000003
21915,..........((.((((.....)))))).((.....))..........((.((.(......).)))).........,13,-6.941,50,0.000003
21916,.....(((..(((((...)))))..)))(((.....)))...(..(((...((.(......).)).))))......,18,-6.941,34,0.000003
21917,.....((((.(((((...))))).))))..((.....(....)........))..............((...))..,14,-6.941,20,0.000003
21918,.....(((..(((((...)))))..)))(((.....)))...(.....)............(.(....).).....,14,-6.941,28,0.000003
21919,.....(((..(((((...)))))..)))..(.((..(.....)...)).)...((..........)).........,14,-6.941,29,0.000003
21920,.....((((.(((((...))))).))))..(.(.((.((((.............))......)).)).).).....,17,-6.941,29,0.000003
21921,.....(((..(((((...)))))..)))(((.....)))...(..((((..((..(.....).)))))))......,19,-6.941,34,0.000003
21922,.....((((.(((((...))))).)))).((.(((.....)..........)).))....(....).((...))..,17,-6.941,24,0.000003
21923,.....((((.(((((...))))).))))......((.((...(.((.........))...).)).)).(...)...,17,-6.941,26,0.000003
21924,.....((((.(((((...))))).))))...(((..(.((.(...(.......)..).)).).)))..(...)...,18,-6.941,6,0.000003
21925,.....(((..(((((...)))))..))).((...)).........((.....)).............((...))..,14,-6.941,26,0.000003
21926,.....((((.(((((...))))).))))...(((.(.....(((.........))).....).)))..(...)...,17,-6.941,16,0.000003
21927,.....(((..((((.....))))..)))..(.(.((.((..(..((.........)).)...)).)).).).....,16,-6.941,33,0.000003
21928,......(((..((((...))))..)))..(((((..(.((.((............)).)).).)))..))......,17,-6.941,11,0.000003
21929,.....((((..((((...))))..))))(((.....)))......((((...(..(.....).).)))).......,17,-6.941,32,0.000003
21930,...........((((...))))..(((...)))............((((................)))).......,11,-6.941,36,0.000003
21931,.....(((..((((.....))))..))).((..((.(.((.((............)).))...).)).))......,16,-6.941,21,0.000003
21932,.....(((..(((((...)))))..))).....((.(.((.(..............).)).)...)).........,14,-6.941,16,0.000003
21933,.....((((.(((((...))))).)))).((.(((.........)......)).)).......(....).......,15,-6.94,27,0.000003
21934,.....(((..(((((...)))))..))).((....))........(..((.((..(.....).))))..)......,16,-6.94,32,0.000003
21935,.....((((.(((((...))))).))))...(((..(.((..(..((......)))..)).).)))..(...)...,19,-6.94,8,0.000003
21936,.....((((.(((((...))))).))))......((.....))..((((.(...........)..)))).......,16,-6.94,29,0.000003
21937,......((..((((.....))))..))....(((..(.((.((...(.....)..)).)).).))).((...))..,17,-6.94,8,0.000003
21938,.....((((.(((((...))))).)))).(....)..........((((..(((.......).)))))).......,17,-6.94,30,0.000003
21939,.....((((.(((((...))))).)))).((.....))....((....)).((..........))..((...))..,17,-6.94,24,0.000003
21940,.....((((.((((.....)))).)))).((....))........((((..(..(......)..))))).......,16,-6.94,32,0.000003
21941,...(.((((.(((((...))))).))))...(((..(.((.((((........)))).)).).)))..).......,20,-6.94,9,0.000003
21942,.....((((.(((((...))))).)))).((.((.................)).)).(....)..(....).....,15,-6.94,28,0.000003
21943,.....(((..(((((...)))))..))).((....)).....(.....)..((..(.....).))...........,14,-6.94,28,0.000003
21944,.....(((..(((((...)))))..))).....(.(.((((.................)))).).).((...))..,16,-6.94,22,0.000003
21945,.....(((..(((((...)))))..))).((.(((.........(....)))).)).......(.....)......,15,-6.94,32,0.000003
21946,.....(((..(((((...)))))..)))(((.....)))......((((....(...).......)))).......,16,-6.94,33,0.000003
21947,......(((.(((((...))))).)))...(....).........((((..((.(......).)))))).......,16,-6.94,32,0.000003
21948,.....(((..(((((...)))))..)))..(.((..((....)).......)).)............((...))..,15,-6.94,24,0.000003
21949,......((..(((((...)))))..))..((.((..((....)).......)).))...........((...))..,15,-6.94,27,0.000003
21950,.....((((.(((((...))))).))))...................(...((.(......).)).).(...)...,14,-6.94,23,0.000003
21951,.....((((.(((((...))))).))))..(.(.((.........((............))....)).).).....,15,-6.94,28,0.000003
21952,.....(((..((((.....))))..)))...(((..(.((......(......)....)).).)))..........,14,-6.94,14,0.000003
21953,.....(((..(((((...)))))..))).....................(.((..........))).((...))..,13,-6.94,21,0.000003
21954,.....(((..(((((...)))))..)))...(((..(.((.((.(..(...).).)).)).).))).((...))..,20,-6.94,6,0.000003
21955,..........(((((...)))))..((...))....................((.(.......).)).........,10,-6.94,32,0.000003
21956,.....((((.(((((...))))).))))...................((..((..(.....).)))).(...)...,15,-6.94,23,0.000003
21957,.....(((..((((.....))))..))).((.((.(..........)....)).)).....(.(....).).....,14,-6.94,32,0.000003
21958,.....(((..((((.....))))..))).((.((.................)).))....(....).(.....)..,13,-6.94,28,0.000003
21959,.....((((.((((.....)))).))))(((.....)))..........(((.(.(.......).)....)))...,16,-6.94,32,0.000003
21960,.....((((.(((((...))))).))))..(.((.(((....))).)).)..((.(.......).)).........,18,-6.94,31,0.000003
21961,.....((((.(((((...))))).))))...(((.(..(..(((((......)))))..).).)))..(...)...,20,-6.939,13,0.000003
21962,......((..((((.....))))..))....(((..(.((.((((........)))).)).).)))..........,16,-6.939,14,0.000003
21963,.....((((.(((((...))))).))))..(.(.(................).).).......(......).....,13,-6.939,25,0.000003
21964,.....((((..((((...))))..))))...(((.(..(....................).).))).((...))..,15,-6.939,11,0.000003
21965,.....((((.(((((...))))).)))).((.((..(.((..(............)..)).).))....)).....,17,-6.939,12,0.000003
21966,.....((((.((((.....)))).)))).((.....)).......((.((.((..(.....).)))).))......,17,-6.939,33,0.000003
21967,.....(((..(((((...)))))..)))..(.((..((.......))....)).)............((...))..,15,-6.939,25,0.000003
21968,......((..(((((...)))))..))..((.((..((.......))....)).))...........((...))..,15,-6.939,28,0.000003
21969,..........(((((...))))).....(((.....)))......(((((((........).)).)))).......,15,-6.939,42,0.000003
21970,.....((((.(((((...))))).)))).....(........).....((.((.(......).))))((...))..,17,-6.939,22,0.000003
21971,..........(((((...)))))..((.....))...(....)........................((...))..,10,-6.939,25,0.000003
21972,.....((((.(((((...))))).)))).(((((..(.(((((...........))).)).).)))..))......,20,-6.939,13,0.000003
21973,.....(((..((((.....))))..)))..(.((............)).)..((...........)).........,12,-6.939,31,0.000003
21974,.....((((.((((.....)))).))))...(((..(.(..(((.(......).)))..).).)))..(...)...,18,-6.939,10,0.000003
21975,.....(((..(((((...)))))..))).((.(...................).))....(.....)((...))..,14,-6.939,24,0.000003
21976,......(((.(((((...))))).)))....(((..(.(..((............))..).).)))..(...)...,16,-6.939,6,0.000003
21977,.....((((.(((((...))))).))))...(((.(........(((......))).....).))).((...))..,18,-6.939,16,0.000003
21978,.....((((.((((.....)))).)))).((.(((..(.......)....))).))............(...)...,15,-6.939,29,0.000003
21979,.....((((.((((.....)))).))))..(.(.((.((...(((.(...(....)).))).)).)).).).....,19,-6.939,34,0.000003
21980,.....(((..(((((...)))))..)))...(((..(.((.((......)......).)).).)))..........,16,-6.939,9,0.000003
21981,...(.((((.((.((((.....))))))...)))).)...............((...........)).........,13,-6.939,46,0.000003
21982,...(.((((.(((((...))))).)))).((.((.................)).))....)...............,14,-6.939,27,0.000003
21983,.....(((..(((((...)))))..))).((((((..........)))...)))..............(...)...,15,-6.939,29,0.000003
21984,.....(((..(((((...)))))..)))(((.....)))...((........((.(.......).)))).......,16,-6.939,30,0.000003
21985,.....((((.(((((...))))).)))).....((......))..((((((...........)).)))).......,17,-6.939,29,0.000003
21986,.....(((..((((.....))))..)))..(.((............)).).((.(......).))...........,13,-6.939,31,0.000003
21987,...(..(((.(((((...))))).))))...(((..(.((.((............)).)).).))).((...))..,19,-6.939,3,0.000003
21988,...(.(((..(((((...)))))..((...))))).)..............((.(......).))..((...))..,16,-6.939,30,0.000003
21989,.....((((.(((((...))))).)))).((.....)).......(...)..((.(.......).)).(...)...,16,-6.939,26,0.000003
21990,.....(((..(((((...)))))..))).((.((((...)..........))).))...........((...))..,16,-6.939,26,0.000003
21991,.....((((.(((((...))))).))))(((.....)))......................(........).....,13,-6.939,25,0.000003
21992,.....((((.((((.....)))).))))...(((.(......((....))...........).)))..........,14,-6.939,20,0.000003
21993,.....(((..((((.....))))..))).((................))...((.(.......).)).(...)...,13,-6.939,29,0.000003
21994,.....(((..(((((...)))))..))).(....)..........(((.((...........))..))).......,14,-6.938,31,0.000003
21995,.....((((..((((...))))..))))...(..........)..((((..((.(......).)))))).......,16,-6.938,30,0.000003
21996,.....(((..(((((...)))))..))).((...)).........((.((.((..........)))))).......,16,-6.938,33,0.000003
21997,.....(((..(((((...)))))..))).((...)).........(((.(.((..........)))))).......,16,-6.938,33,0.000003
21998,.....((((.(((((...))))).))))((.......))............((.(......).))..((...))..,16,-6.938,22,0.000003
21999,.....(((..(((((...)))))..))).........(....)...........(......).....((...))..,12,-6.938,20,0.000003
22000,.....(((..((((.....))))..)))....((..(.((.((..(((...))).)).)).).))..((...))..,19,-6.938,12,0.000003
22001,.....((...(((((...)))))..((.....)).))........((((................)))).......,13,-6.938,34,0.000003
22002,.....(((..(((((...)))))..))).((.(((....)...........)).)).......(....).......,14,-6.938,28,0.000003
22003,.....(((..(((((...)))))..))).((.((...(............))).)).......(....).......,14,-6.938,29,0.000003
22004,.....(((..(((((...)))))..)))..(.((............)).)....((.........))((...))..,15,-6.938,24,0.000003
22005,......(((.(((((...))))).)))..((.....)).......((((......(.....)...)))).......,15,-6.938,30,0.000003
22006,.....(((..(((((...)))))..)))...(((..(.((.(.(.(......).).).)).).)))..........,17,-6.938,12,0.000003
22007,.....(((..(((((...)))))..)))......((.((.((.(((........))).))..)).)).........,17,-6.938,32,0.000003
22008,.....((((.(((((...))))).))))(((.....)))......((.....)).........(....).......,15,-6.938,28,0.000003
22009,.....((((.(((((...))))).))))...(((......(.(((.............))).)))).((...))..,18,-6.938,15,0.000003
