,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,Probability
9506,..((...))((((....)))).........(((.(...((.((((..............)))).))...).)))..,16,-2.614,23,0.000010
9507,..((...))(((......)))........((....))..((.(.....).))...((....)).............,12,-2.614,34,0.000010
9508,.........((((....)))).................(((......)))......(....)..............,8,-2.613,28,0.000010
9509,............(((.....)))..............((..((((..............)))).)).(.....)..,10,-2.613,20,0.000010
9510,.........((((....)))).........................................(.(...).).....,6,-2.613,22,0.000010
9511,..........((......))...........(.((..((..((((.(.........)..)))).)).)).).....,12,-2.613,6,0.000010
9512,.........(((......)))................(...........).....((....)).............,6,-2.613,23,0.000010
9513,...........(((((((((........((.((..............)).)).........)))))))))......,13,-2.613,42,0.000010
9514,.........(((......))).................((.(((((((....)))....)))).))...(....).,13,-2.613,21,0.000010
9515,.........(((......)))..................((.(.....).))............(...)(....).,8,-2.613,27,0.000010
9516,...(....((((......)))))........(.((..((..((((..............)))).)).)))......,14,-2.613,9,0.000010
9517,..(((....((((....)))))))..................(.(((((.((.(.....)..))..))))).)...,16,-2.613,39,0.000010
9518,.........(((......)))....................((((...(....).....))))....((...))..,10,-2.613,16,0.000010
9519,.........((((....)))).........((.((...((.((((.....((.....)))))).)).)).))....,16,-2.613,11,0.000010
9520,.........(((......)))..........(.((..((..(((((.....).......)))).)).)))......,13,-2.613,7,0.000010
9521,.........((((....))))............((...((.((((((......)))....))).)).)).......,14,-2.613,18,0.000010
9522,........(((((....)))))........(.....).....(.((((.......((....))....)))).)...,13,-2.613,32,0.000010
9523,.........(((......)))..........(.((..((..((((.(..(...)..)..)))).)).)).).....,14,-2.612,6,0.000010
9524,.........(((......))).........(((........((((.((.......))..))))........)))..,12,-2.612,19,0.000009
9525,.........(((......)))(((........)))......((.((((.......((....))....)))).).).,14,-2.612,32,0.000009
9526,........(((((....)))))......((.(.....((..((((.(.........)..)))).))...).))...,15,-2.612,18,0.000009
9527,........(((((....)))))......................((((........((.....))..)))).....,11,-2.612,31,0.000009
9528,.........(((......))).................((........)).....((....)).......(...).,8,-2.612,26,0.000009
9529,.........((((....))))....................((((...(.......)..)))).(...).......,10,-2.612,16,0.000009
9530,.........((((....))))....(........).........((((...................)))).....,9,-2.612,27,0.000009
9531,........(((((....)))))......(....).....((.(.....).))...((....))......(....).,12,-2.612,34,0.000009
9532,......((..((.(((((((((......((.(................).)).))))..))))).))..)).....,16,-2.612,46,0.000009
9533,...........(.((((.((((.....(((.(((...........).)).)))))))...)))).).((...))..,17,-2.612,48,0.000009
9534,.........((((....))))...........((........))(((((......((....))...))))).....,13,-2.612,31,0.000009
9535,.........((((....)))).......................((((...(.((.......))..))))).....,11,-2.612,31,0.000009
9536,.........((((....)))).(..........)....((.((((.((.......))..)))).))..........,13,-2.612,20,0.000009
9537,........(((((....)))))...........(.....)....(((.....................))).....,9,-2.611,28,0.000009
9538,............(((.....)))..............((..((((..............)))).))....(...).,10,-2.611,20,0.000009
9539,.........(((......))).........(....)........((((......(.((.....)).))))).....,11,-2.611,30,0.000009
9540,..(.....).........((((.....(((.((..............)).))))))).....(.(...).).....,12,-2.611,42,0.000009
9541,......((.(.(.((((.((((.................((.(.....).)).))))...)))).)..))).....,15,-2.611,44,0.000009
9542,.........(((......)))..........(.((..((..((((....(......)..)))).)).)))......,13,-2.611,7,0.000009
9543,............(((.....)))......(.(.((..((..((((..............)))).)).))).)....,13,-2.611,17,0.000009
9544,........((((......))))......((.(.((......((((..............))))....))).))...,13,-2.611,14,0.000009
9545,........((((......)))).........(.........)..(((((.((..........))..))))).....,12,-2.611,31,0.000009
9546,........((((......))))....................(..(((.......((....))....)))..)...,10,-2.611,29,0.000009
9547,.....(((..((.((((.((((...............................))))...)))).))..)).)...,13,-2.611,42,0.000009
9548,.........((((....)))).......((.(.(....((.((((..............)))).)))..).))...,14,-2.611,20,0.000009
9549,.........(((......))).(..........)........(.(((((.((..........))..))))).)...,12,-2.61,31,0.000009
9550,...((....((((....)))))).....((.(.((..((..((((.((.......))..)))).)).))).))...,19,-2.61,18,0.000009
9551,...((...(((((....)))))........)).....((..(((................))).))..........,12,-2.61,16,0.000009
9552,.........(((......)))..((....)).......((.((((..............)))).))...(....).,12,-2.61,18,0.000009
9553,......(..(.((((((.((((.....(((.((..............)).)))))))...))))....)).))...,17,-2.61,49,0.000009
9554,.........((((....))))........((...))...((.(.....).))...((....)).....(...)...,12,-2.61,32,0.000009
9555,...((....((((....)))))).......((.((..((..((((...(....).....)))).)).)).))....,17,-2.61,8,0.000009
9556,.........(((......)))........(.....).....((((..............))))....(.....)..,9,-2.61,15,0.000009
9557,.........((((....))))...........((........))(((((.((.(......).))..))))).....,14,-2.61,33,0.000009
9558,........((((......))))......................(((((....).............)))).....,9,-2.61,28,0.000009
9559,...........(.((((.((((..............(..((.(.....).)))))))...)))).)..........,13,-2.61,43,0.000009
9560,...........(.((((.((((..(..............((.(.....).)))))))...)))).)..........,13,-2.61,43,0.000009
9561,......((((.....((.((((.....(((.(((((....)))....)).))))))).))..))))..........,18,-2.61,49,0.000009
9562,...........(.((((.((((.....(((..(..............)..)))))))...)))).)..........,13,-2.61,44,0.000009
9563,..((....(((((....))))))).....(......)..((.(.....).))...((....)).............,13,-2.61,37,0.000009
9564,.........((((....))))....((......)).......(.((((...................)))).)...,11,-2.61,29,0.000009
9565,............((................)).......((.(.....).))...((....)).............,7,-2.61,35,0.000009
9566,.........(((......))).......(....).....((.(.....).))...((....)).......(...).,10,-2.609,29,0.000009
9567,.........((((....)))).................((.((((....(...).....)))).))..........,11,-2.609,17,0.000009
9568,.........((((....)))).................((.((((.....(...)....)))).))..........,11,-2.609,17,0.000009
9569,..(((....(((......))))))....((.(.((..((..((((...(....).....)))).)).))).))...,18,-2.609,16,0.000009
9570,..(((....((((....)))))))......(....)...((.(.....).))...((....)).............,13,-2.609,36,0.000009
9571,........((((......))))......................((((...(...((....))...))))).....,11,-2.609,30,0.000009
9572,.........((((....))))..................(.((((...(.......)..)))).)...........,10,-2.609,17,0.000009
9573,..(((....(((......)))))).............((((......))).)...((....)).............,12,-2.609,34,0.000009
9574,.........((((....))))....................((((...(.(...).)..)))).......(...).,11,-2.609,19,0.000009
9575,.........((((....))))........(.....)........((((..((..........))...)))).....,11,-2.609,31,0.000009
9576,..(.....((((......)))).....)..((.((...((.((((..............)))).)).)).))....,15,-2.609,9,0.000009
9577,.........(((......)))..................((.(.....).)).......(..((.......)).).,9,-2.609,28,0.000009
9578,....(...(((((....)))))...)....((.((..((..((((..............)))).)).)).))....,16,-2.609,6,0.000009
9579,........((((......)))).........((.....((.((((.((.......))..)))).)).....))...,14,-2.609,21,0.000009
9580,.........(((......))).....................(.(((((.(.(....)..).))....))).)...,11,-2.609,30,0.000009
9581,......((.(.(.((((.((((.....(((.(((.....).......)).)))))))...)))).)..))).....,18,-2.609,49,0.000009
9582,..(.....)((((....)))).........((.((..((..((((((......)))....))).)).)).))....,17,-2.609,11,0.000009
9583,.........((((....))))..........((.(.(.((.((((.((.......))..)))).)).).).))...,16,-2.608,23,0.000009
9584,.........((((....)))).........(((((..((..((((.(.(....)..)..)))).)).))..)))..,17,-2.608,13,0.000009
9585,.................................((..((..((((..............)))).)).)).......,8,-2.608,10,0.000009
9586,..((....((((......))))))....(..(.((..((..((((..............)))).)).)).).)...,16,-2.608,10,0.000009
9587,........((((......))))...........(....)...(.(((((.((..........))..))))).)...,13,-2.608,32,0.000009
9588,.........((((....))))..........((((...((.((((...(.(...).)..)))).)).))..))...,16,-2.608,17,0.000009
9589,.........(((......)))..................((.(.....).)).......((.(.(...))...)).,10,-2.608,28,0.000009
9590,...((...(((((....)))))........)).......((.(.....).))..........(.(...).).....,12,-2.608,31,0.000009
9591,.........((((....))))...(....).........((.(.....).))...((....))......(....).,11,-2.608,33,0.000009
9592,.........((((....))))..........(.((...((..(((.(.........)..)))..)).)).).....,13,-2.608,13,0.000009
9593,.........(((......)))(((........)))..((..(((................))).))..........,11,-2.608,14,0.000009
9594,.........((((....))))..................((.(.....).))....(....).....((...))..,10,-2.608,30,0.000009
9595,........(((((....)))))...........((...((.((((...(((....))).)))).)).)).......,16,-2.607,19,0.000009
9596,.........(((......))).....(.....).....((.(((................))).))..........,9,-2.607,17,0.000009
9597,........((((......)))).................((.(.....).)).((.((.....)).))........,11,-2.607,33,0.000009
9598,..((...))(((......))).................((.((((...(.(...).)..)))).))..........,13,-2.607,21,0.000009
9599,.........(((......)))..........((.(...(((......))).).))((....)).............,11,-2.607,31,0.000009
9600,.........(((......))).................(((.(........).)))..(.(.(.(...)).).)..,11,-2.607,29,0.000009
9601,........((((......)))).........((.(.(((..((((..............)))).)).).).))...,14,-2.607,14,0.000009
9602,......((.(.(((.((.((((.....(((.((..............)).))))))).)).)).).)..)).....,17,-2.607,49,0.000009
9603,........(((((....)))))...............((((.(.....).))..))....................,10,-2.607,31,0.000009
9604,..(.....)..(.(((((((((.....(((.(((...........).)).)))))))..))))).)..........,17,-2.607,49,0.000009
9605,...........(.(((.(((((.....(((.(................).)))))))..).))).)..........,13,-2.607,43,0.000009
9606,.........((((....))))............(....).....((((..((.(......).))...)))).....,12,-2.607,30,0.000009
9607,...(....(.((.((((.((((.....(((.((..............)).)))))))...)))).))..)....).,17,-2.606,50,0.000009
9608,.........((((....))))..........(.((..((..((((...(((....))).)))).)).))...)...,16,-2.606,13,0.000009
9609,...(....(((((....))))))..............((..((((.(.........)..)))).))..........,13,-2.606,16,0.000009
9610,.........((((....))))((..........)).......(.((((......(.((.....)).))))).)...,14,-2.606,34,0.000009
9611,........((((......))))...............((((.(.....).))...((....)).))..........,11,-2.606,25,0.000009
9612,..((....((((......))))))...............((.(.....).))...(......).............,10,-2.606,32,0.000009
9613,........(((((....)))))...........(.....)....((((....((.((....))..)))))).....,14,-2.606,34,0.000009
9614,..(((....((((....)))))))..............((.((((((......)))....))).))..........,15,-2.606,28,0.000009
9615,..((...))((((....))))........((....))..((.(.....).))...((....)).............,13,-2.606,36,0.000009
9616,.........(((......)))(((........)))....((.(.....).))..........(.(...).).....,11,-2.605,29,0.000009
9617,..........(((....)))...........(.((..((..((((.(.........)..)))).)).)).).....,13,-2.605,8,0.000009
9618,.........((((....))))................(...........).....((....)).............,7,-2.605,25,0.000009
9619,.........((((....)))).................((.(((((((....)))....)))).))...(....).,14,-2.605,23,0.000009
9620,.........(((......)))..........(.(....)..)..((((...................)))).....,9,-2.605,24,0.000009
9621,.........((((....))))..................((.(.....).))............(...)(....).,9,-2.605,29,0.000009
9622,...(....(((((....))))))........(.((..((..((((..............)))).)).)))......,15,-2.605,11,0.000009
9623,.........((((....))))....................((((...(....).....))))....((...))..,11,-2.605,18,0.000009
9624,..((....((((......)))))).................((((....((....))..)))).............,12,-2.605,22,0.000009
9625,.......(((((......))))...........)........(.((((.......((....))....)))).)...,12,-2.605,30,0.000009
9626,...(....((((......)))))........((.(..((..((((..............)))).))...).))...,14,-2.605,15,0.000009
9627,......((..((.((((.(((((((.....).)))....((.(.....).))..)))...)))).))..)).....,18,-2.605,48,0.000009
9628,.........((((....))))..........(.((..((..(((((.....).......)))).)).)))......,14,-2.605,9,0.000009
9629,.........((((....))))..........(.((..((..((((.(..(...)..)..)))).)).)).).....,15,-2.604,8,0.000009
9630,.........(((......)))..........((.(..((..(((((.....).......)))).))...).))...,13,-2.604,13,0.000009
9631,.........((((....)))).........(((........((((.((.......))..))))........)))..,13,-2.604,21,0.000009
9632,.........((((....))))(((........)))......((.((((.......((....))....)))).).).,15,-2.604,34,0.000009
9633,........((((......))))........((.((..((((.(.....).))............)).)).))....,13,-2.604,15,0.000009
