,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,Probability
329,..(.....).((.(((((............))))).))....(....).......(((......))).(...)...,13,-5.624,6,0.000306
330,..........((.(((((............)))))..))...(....).......(((......))).(...)...,12,-5.622,9,0.000305
331,..........((.((((..............)))).))....(....).......(.....)..............,8,-5.621,7,0.000304
332,.....(((.....................)))..........(....).......(((......))).........,7,-5.619,17,0.000303
333,..........((.((((..(.........).)))).))...............(((.....)))............,10,-5.619,15,0.000303
334,..........((.((((..............)))).))..................((......))..........,8,-5.618,4,0.000303
335,..((...)).((.((((..............)))).))....(....)......((((......))))(...)...,14,-5.617,8,0.000302
336,.....((((....((....)).......)))).....(....)............(((......))).(...)...,11,-5.616,25,0.000302
337,.......((.((.((((..............)))).))...))............(((......)))((...))..,13,-5.615,9,0.000301
338,...(......((.((((..............)))).)))...(....).......(((......))).........,11,-5.613,2,0.000300
339,..........((.((((..(......)....)))).))....(....).....(((.....)))...((...))..,13,-5.611,17,0.000299
340,...(...)..((.(((((............))))).))....(....).....(((.....)))...((...))..,14,-5.611,19,0.000299
341,..(.....).((.((((..............)))).)).................(((......))).(...)...,11,-5.611,6,0.000299
342,..........((.((((..(.........).)))).))....(....).....(((.....))).(....).....,12,-5.61,14,0.000299
343,..........((.((((..............))))..))................(((......))).(...)...,10,-5.609,9,0.000298
344,....((.((.((.((((..............)))).))...)).))........((((......))))........,14,-5.606,11,0.000297
345,..(((...(.((.((((..............)))).)).)...))).......(((.....)))...((...))..,15,-5.604,25,0.000296
346,.............((((..............)))).......(....).....(((.....)))...((...))..,10,-5.604,19,0.000295
347,..........((.((((..(.......)...)))).))....(....).......(((......))).(...)...,12,-5.602,4,0.000295
348,..........((.((((..............)))).))..(.....)......(((.....)))............,10,-5.6,15,0.000293
349,...(...)..((.((((..............)))).))...............(((.....)))...((...))..,12,-5.598,19,0.000293
350,..........((.(((................))).))...............(((.....)))............,8,-5.598,15,0.000293
351,..........((.((((..............)))).))..(.(....)..)..(((.....)))...((...))..,13,-5.597,17,0.000292
352,..........((.((((..............)))).))....(....).......(((......)))....(...),11,-5.593,2,0.000290
353,.....((((....((....)).......)))).......................(((......))).(...)...,10,-5.592,25,0.000290
354,..........((.(((((............))))).))....(....).....(((.....)))...(.....)..,12,-5.592,15,0.000290
355,..........((.(((................))).))....(....).....(((.....))).(....).....,10,-5.589,14,0.000288
356,..........((.(((((............))))).))..(.....).......((((......))))........,12,-5.586,8,0.000287
357,..........((.(((((............))))).))....(..........).(((......))).........,11,-5.585,5,0.000286
358,..........((.((((..............)))).))........(.....)..(((......))).........,10,-5.583,4,0.000285
359,..(((.....((.((((..............)))).)).....))).........(((......)))((...))..,14,-5.582,12,0.000285
360,..........((.((((..............)))).))...............(((.....)))...(.....)..,10,-5.578,15,0.000283
361,..(.....).((.(((((............))))).))....(....).......(((......)))((...))..,14,-5.576,8,0.000282
362,..........((.(((((............)))))..))...(....).......(((......)))((...))..,13,-5.574,11,0.000281
363,...((.....((.((((..............)))).))........))......((((......))))........,12,-5.571,7,0.000280
364,...(...)..((.((((..............)))).))....(....).....(((.....)))....(...)...,12,-5.57,15,0.000279
365,.....((((....((....)).......)))).....(....)............(((......)))((...))..,12,-5.568,27,0.000278
366,...........(.((((..............)))).).....(....).......(((......))).(...)...,10,-5.565,4,0.000277
367,..(.....).((.((((..............)))).)).................(((......)))((...))..,12,-5.563,8,0.000276
368,..........((.((((..............))))..))................(((......)))((...))..,11,-5.561,11,0.000275
369,.....((((....((....)).......)))).......((....))........(((......))).........,11,-5.558,27,0.000273
370,..........((.((((..............)))).))....(....).................(....).....,8,-5.558,7,0.000273
371,..........((.((((..(.......)...)))).))....(....).......(((......)))((...))..,13,-5.555,6,0.000272
372,..........((.((((....(........))))).))....(....).......(((......))).........,11,-5.551,2,0.000270
373,....((.((.((.(((((............))))).))...)).)).........(((......))).........,14,-5.551,11,0.000270
374,..(.....).((.((((..............)))).))....(....)....((((((......))))....))..,14,-5.55,8,0.000270
375,..........((.((((..............)))).)).((....))......(((.....)))............,11,-5.55,17,0.000270
376,..........((.((((..............))))..))...(....)....((((((......))))....))..,13,-5.548,11,0.000269
377,.....((((....((....)).......)))).......................(((......)))((...))..,11,-5.544,27,0.000267
378,..........((.((((..(.........).)))).))....((........)).(((......))).........,12,-5.543,7,0.000267
379,..........(((((((..............)))).)))...(....).......(((......))).........,11,-5.541,6,0.000266
380,..........((..(((..............)))..))....(....).......(((......))).........,9,-5.54,2,0.000265
381,.(....)...((.((((..(.........).)))).))....(....).......(((......))).........,12,-5.538,4,0.000264
382,..(.....).((.((((..............)))).))....(....)....((((((......)))....)))..,14,-5.536,8,0.000264
383,...(((.((.((.((((..............)))).))...)).).)).......(((......))).........,14,-5.536,10,0.000263
384,...(((.((.((.((((..............)))).))...)).)).).......(((......))).........,14,-5.536,10,0.000263
385,..........((.(((((............))))).)).((....)).......((((......))))........,13,-5.536,10,0.000263
386,..........((.((((..............))))..))...(....)....((((((......)))....)))..,13,-5.535,11,0.000263
387,.....((((....((....)).......))))..........(....)....((((((......))))....))..,13,-5.531,27,0.000261
388,..........((.((((..............)))).))..((...))........(((......))).(...)...,12,-5.528,8,0.000260
389,..((...)).((.((((..............))))..))...(....).......(((......))).........,12,-5.525,9,0.000259
390,..........((.(((((............))))).))......((........((((......))))...))...,13,-5.523,10,0.000258
391,..........((.(((................))).))....((........)).(((......))).........,10,-5.522,7,0.000257
392,.....((((....((....)).......))))..........(....)....((((((......)))....)))..,13,-5.518,27,0.000256
393,...........(.((((..............)))).).....(....).......(((......)))((...))..,11,-5.518,6,0.000255
394,.(....)...((.(((................))).))....(....).......(((......))).........,10,-5.517,4,0.000255
395,...((.....((.(((((............))))).))........)).......(((......))).........,12,-5.515,7,0.000255
396,.(...)....((.((((..............)))).))....(....).......(((......))).(...)...,12,-5.515,4,0.000254
397,..........((.(((((.(......)...))))).))....(....).....(((.....)))............,12,-5.513,15,0.000254
398,..(.....).((.((((..............)))).))....(....)......((((......))))(...)...,13,-5.511,6,0.000253
399,..........((.((((..............)))).)).....(.....).....(((......))).........,10,-5.51,4,0.000252
400,..........((.((((..............))))..))...(....)......((((......))))(...)...,12,-5.51,9,0.000252
401,..........((.((((..............)))).))....((..........((((......))))))......,12,-5.505,7,0.000250
402,......(...((.((((..............)))).)))...(....).......(((......))).........,11,-5.501,2,0.000249
403,.....((((...................))))..(.(.....).)..........(((......))).........,9,-5.496,22,0.000246
404,.....((((....((....)).......))))..........(....)......((((......))))(...)...,12,-5.493,25,0.000245
405,..........((.(((((.(......)...))))).))................((((......))))........,12,-5.486,8,0.000242
406,..........((.(((((............))))).))...((..........))(((......))).........,12,-5.483,7,0.000241
407,..........((.(((((............))))).))....(....).......(.....).....((...))..,11,-5.482,13,0.000241
408,....((.((.((.((((..............)))).))...)).)).......(((.....)))...((...))..,15,-5.481,24,0.000240
409,..........((.((((.......(.....))))).))....(....)......((((......))))........,12,-5.48,4,0.000240
410,..........((.((((..............)))).))..((...))........(((......)))((...))..,13,-5.48,10,0.000240
411,..........((.(((((.(.......)..))))).)).................(((......))).(...)...,12,-5.479,8,0.000240
412,..........((.(((((............))))).))....((........)).(((......))).(...)...,13,-5.475,9,0.000238
413,...(...)..((.((((..(.........).)))).))....(....).......(((......))).........,12,-5.474,4,0.000237
414,..........((.(((.(............).))).))....(....).......(((......))).........,10,-5.47,4,0.000236
415,.(....)...((.(((((............))))).))....(....).......(((......))).(...)...,13,-5.47,6,0.000236
416,...((.....((.((((..............)))).)).....)).........((((......))))........,12,-5.469,8,0.000236
417,..........((.((((..............)))).)).................(.....).....((...))..,9,-5.469,13,0.000235
418,..((...)).((.(((((............))))).))....(....).....(((.....)))............,13,-5.467,17,0.000235
419,..........((.((((..............)))).))..(.........)....(((......))).........,10,-5.467,4,0.000235
420,.(...)....((.((((..............)))).))....(....).......(((......)))((...))..,13,-5.467,6,0.000234
421,..........((.((((..............)))).)).(.....).........(((......))).........,10,-5.461,4,0.000232
422,..........((.(((((............))))).))..(.....)......(((.....)))...((...))..,13,-5.461,21,0.000232
423,........(.((.((((..............)))).)).)..(....).....(((.....)))............,11,-5.457,13,0.000231
424,.(....)...((.((((..............)))).)).................(((......))).(...)...,11,-5.457,6,0.000231
425,..((...)).((.((((..............)))).))...............(((.....)))............,11,-5.454,17,0.000229
426,...(...)..((.(((................))).))....(....).......(((......))).........,10,-5.453,4,0.000229
427,..........((.(((((............))))).))....(....)........((......))..(...)...,11,-5.451,6,0.000228
428,.....((((...................))))..........(....).....(((.....)))............,8,-5.45,30,0.000228
429,..........((.((((..............)))).))....(((.....................))).......,9,-5.449,12,0.000228
430,.....((((...................)))).....(....)...........((((......))))........,9,-5.447,23,0.000227
431,...((.....((.((((..............)))).))........)).....(((.....)))...((...))..,13,-5.446,20,0.000226
432,..........((.(((((............))))).))....(....)............................,8,-5.446,8,0.000226
433,..((...)).((.((((..............)))).))....(....).....(((.....))).(....).....,13,-5.445,16,0.000226
434,..........(..((((..............))))..)....(....).......(((......))).........,9,-5.444,2,0.000226
435,.....((((....((....)).......))))..(.(.....).).........((((......))))........,12,-5.444,26,0.000226
436,........(.((.(((((............))))).)).)..(....)......((((......))))........,13,-5.443,6,0.000225
437,..........((.((((..(.........).)))).))...(((........)))(((......))).........,13,-5.441,9,0.000225
438,..........((.((((..............)))).))....(....)....((.(((......))).....))..,12,-5.441,4,0.000224
439,..........((.((((..............)))).))....(....).......(.....)......(...)...,9,-5.441,9,0.000224
440,..((...)).((.(((((............))))).))................((((......))))........,13,-5.44,10,0.000224
