,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
275,..........((..(((.....)))...)).....((.((....)).)).....(((.....)))..((...))..,14,-5.999,9,0,0.000352
276,..........(((.(((.....))).)))........(((.....)))...(..(((.....))).).(...)...,14,-5.999,13,0,0.000352
277,..........(((.(((.....))).))).......(.(.(...)).)..((..(((.....))))).........,14,-5.999,12,0,0.000352
278,..........(((..(((.....))).))).....((.(......).)).....(((.....)))..((...))..,14,-5.99,15,0,0.000347
279,..........(((.(((.....))).)))......((.(.(...)).))...........................,10,-5.987,12,0,0.000345
280,..........(((.(((.....))).)))........((((...)))).......(.....).....((...))..,13,-5.987,18,0,0.000345
281,..........(((.(((.....))).))).(((....)))...((..((((...(((.....)))))))...))..,18,-5.981,21,0,0.000342
282,..((...)).(((.(((.....))).)))......((.(......).))..(..(((.....))).).........,15,-5.981,10,0,0.000341
283,..........(((.(((.....))).)))......((.((....)).))......(.....).....((...))..,13,-5.977,9,0,0.000339
284,..((...)).(((.(((.....))).)))........(((.....)))......(((.....)))...........,14,-5.976,17,0,0.000339
285,..............(((.....)))..........((.(......).)).....(((.....)))...........,9,-5.973,10,0,0.000337
286,........(.(((.(((.....))).))).)................((((...(((.....))))))).......,14,-5.972,16,0,0.000337
287,..........(((.(((.....))).)))........((((...)))).((...(((.....))))).(...)...,16,-5.967,17,0,0.000333
288,..........(((.(((.....))).)))......((.(......).))..(..((.......)).).........,12,-5.964,8,0,0.000332
289,..........(((.(((.....))).)))...............(.(((..........))).)...((...))..,12,-5.964,17,0,0.000332
290,..(.....).(((.(((.....))).)))........((((...))))..((..(((.....))))).........,16,-5.963,21,0,0.000331
291,..........(((.(((.....))).)))........(((.....)))......((.......))...........,11,-5.96,15,0,0.000330
292,..(.....).(((.(((.....))).)))......((.(.(...)).)).....(((.....)))...........,14,-5.959,8,0,0.000329
293,..........(((.(((.....))).))).........................(((.....)))...(...)...,10,-5.956,8,0,0.000327
294,..........(((.((.......)).)))..................((((...(((.....))))))).......,12,-5.954,16,0,0.000326
295,..........(((.(((.....))).)))........(((.....)))...(..(((.....))).)((...))..,15,-5.951,11,0,0.000325
296,..........((..(((.....)))..))......((.(......).)).....(((.....)))...(...)...,12,-5.951,4,0,0.000325
297,...(...)..(((.(((.....))).)))((((....))))......((((...(((.....))))))).......,18,-5.95,23,0,0.000324
298,........(.(((.(((.....))).))).)....((.(.(...)).)).....(((.....)))..((...))..,16,-5.95,4,0,0.000324
299,..........(((.(((.....))).)))........(((.....)))......(((.....)))(....).....,13,-5.948,15,0,0.000323
300,..........(((.(((.....))).)))((((....))))..((..((((..............))))...))..,16,-5.948,29,0,0.000323
301,.....((...(((.(((.....))).)))......((.(......).)).))..(((.....)))..((...))..,16,-5.946,4,0,0.000322
302,...(...)..(((.(((.....))).)))........((((...))))......(((.....)))...(...)...,15,-5.945,15,0,0.000322
303,..........(((.(((.....))).)))......(.((((...))))).....(((.....)))..((...))..,16,-5.941,9,0,0.000319
304,..........(((.(((.....))).)))......((.(((...))))).....(((.....)))..((...))..,16,-5.941,6,0,0.000319
305,..........(((.(((.....))).)))........((.(...).))......(((.....)))...(...)...,13,-5.938,12,0,0.000318
306,.....((...(((.(((.....))).))).......))..(...)..((((...(((.....))))))).......,16,-5.938,19,0,0.000317
307,..........(((.(((.....))).)))((((....))))....(((................))).........,13,-5.937,26,0,0.000317
308,...(...)..(((.(((.....))).)))......((.((....)).)).....(((.....)))...(...)...,15,-5.936,6,0,0.000316
309,...(...)..(((.(((.....))).)))...........(...)..((((...(((.....))))))).......,15,-5.936,18,0,0.000316
310,..............(((.....)))....((((....))))..((..((((...(((.....)))))))...))..,16,-5.935,29,0,0.000316
311,..........(((.((.......)).)))......((.(.(...)).)).....(((.....)))..((...))..,14,-5.931,4,0,0.000314
312,..........(((.(((.....)))..))).....((.(.(...)).)).....(((.....)))...(...)...,14,-5.93,11,0,0.000313
313,..........(((.(((.....))).))).................(((..........)))......(...)...,10,-5.927,18,0,0.000311
314,..........(((..((.....))..)))........((((...))))......(((.....)))..((...))..,14,-5.924,13,0,0.000310
315,..........(((.(((.....))).)))........((((...)))).((...(((.....)))))((...))..,17,-5.919,15,0,0.000307
316,..........((..(((.....)))..))........((((...))))......(((.....)))...........,12,-5.918,17,0,0.000307
317,..........(((.(((.....))).))).........(((...))).......(((.....)))..((...))..,14,-5.916,10,0,0.000306
318,..........(((.(((.....))).))).........(.....)..(((....(((.....))).))).......,13,-5.915,13,0,0.000306
319,..........(((..((.....))..)))......((.((....)).)).....(((.....)))..((...))..,14,-5.915,4,0,0.000306
320,..........((..(((.....)))..))........(((.....)))......(((.....)))..((...))..,13,-5.913,11,0,0.000305
321,..........(((.(((.....))).)))......((.(......).))..............(.....)......,10,-5.912,11,0,0.000304
322,..........(((.(((.....))).)))......((.((...))..)).....(((.....)))..((...))..,15,-5.911,5,0,0.000303
323,..........((..(((.....)))..))......((.((....)).)).....(((.....)))...........,12,-5.909,8,0,0.000302
324,..........(((.(((.....)))..)))......(.(......).)......(((.....)))..((...))..,13,-5.904,9,0,0.000300
325,...(((..............)))......((((....))))......((((...(((.....))))))).......,14,-5.903,38,0,0.000300
326,..........(((.(((.....))).)))........((.......))...(..(((.....))).).........,12,-5.902,14,0,0.000299
327,..........(((.(((.....))).)))......((.(......).))..............(....).......,10,-5.901,10,0,0.000299
328,........(.(((.(((.....))).))).)....((.(......).)).....(((.....)))...(...)...,14,-5.899,4,0,0.000297
329,..........(((.(((.....))).)))........(((.....)))............................,9,-5.899,19,0,0.000297
330,..........(((.(((.....))).)))........((((...)))).......((.....))...((...))..,14,-5.898,13,0,0.000297
331,..........(((.(((.....))).))).(((....))).......((((..............)))).......,13,-5.897,25,0,0.000296
332,..........(((.(((.....))).)))((........))......((((...(((.....))))))).......,15,-5.892,18,0,0.000294
333,...........((.(((.....))).)).......((.(......).)).....(((.....)))...........,11,-5.891,6,0,0.000293
334,..........(((.(((.....))).)))......((.((....)).))......((.....))...((...))..,14,-5.889,4,0,0.000292
335,..((((............)))).......(((......)))......((((...(((.....))))))).......,14,-5.888,39,0,0.000292
336,..((...)).(((.(((.....))).)))......((.(.(...)).)).....(((.....)))...(...)...,16,-5.884,8,0,0.000290
337,..........(((.((.......)).)))......((.(......).)).....(((.....)))...(...)...,12,-5.88,4,0,0.000288
338,..........(((.(((.....))).)))........((((...)))).................(....).....,11,-5.877,23,0,0.000286
339,..(.....).(((.(((.....))).)))......((.(......).))..(..(((.....))).).........,14,-5.875,8,0,0.000286
340,..........(((.(((.....))).))).(((....)))(...)..((((...(((.....))))))).......,17,-5.873,21,0,0.000285
341,..........(((.(((.....))).))).........(.....).........(((.....)))..((...))..,12,-5.871,7,0,0.000284
342,..(.....).(((.(((.....))).)))........(((.....)))......(((.....)))...........,13,-5.871,15,0,0.000283
343,..........(((.(((.....))).)))......((.(......).)).((.............)).........,11,-5.869,14,0,0.000283
344,..........(((.(((.....))).)))......((.(.(...)).)).....((.......))...(...)...,13,-5.868,6,0,0.000282
345,..........(((.(((.....))).)))......((.(......).)).((...((.....)).)).........,13,-5.868,10,0,0.000282
346,..........(((.(((.....)))..)))........(.....)..((((...(((.....))))))).......,14,-5.867,22,0,0.000282
347,..........(((.(((.....))).)))......((.((....)).))................(....).....,11,-5.867,14,0,0.000282
348,........(.(((.(((.....))).))).)......((((...))))......(((.....)))...........,14,-5.866,17,0,0.000281
349,..............(((.....)))......................((((...(((.....))))))).......,10,-5.866,20,0,0.000281
350,......(...(((.(((.....))).)))..).....((((...))))......(((.....)))..((...))..,16,-5.862,13,0,0.000280
351,........(.(((.(((.....))).))).)......(((.....)))......(((.....)))..((...))..,15,-5.861,11,0,0.000279
352,..........(((.(((.....))).))).........((.....))((((...(((.....))))))).......,15,-5.861,16,0,0.000279
353,..........(((.(((.....))).)))........((((...))))......(((.....))).(...).....,14,-5.86,17,0,0.000278
354,..((...)).(((.(((.....))).))).......(.(......).)......(((.....)))..((...))..,15,-5.859,6,0,0.000278
355,..........(((.(((.....))).)))........((((...))))..(...(((.....))).).(...)...,15,-5.858,15,0,0.000277
356,........(.(((.(((.....))).))).)....((.((....)).)).....(((.....)))...........,14,-5.857,8,0,0.000277
357,..........(((.(((.....))).)))((((....)))).............(((.....)))...........,13,-5.855,17,0,0.000276
358,......(...(((.(((.....))).)))..)...((.((....)).)).....(((.....)))..((...))..,16,-5.853,4,0,0.000275
359,..........(((.(((.....))).)))......((.((....)).)).....(((.....))).(...).....,14,-5.85,8,0,0.000274
360,..........(((.(((.....))).)))........((((...)))).((..............)).........,12,-5.85,25,0,0.000274
361,..............(((.....)))....((((....))))......((((..............)))).......,11,-5.85,33,0,0.000274
362,..........(((.(((.....))).)))(((......)))......(((....(((.....))).))).......,15,-5.848,17,0,0.000273
363,..........(((.((.......)).)))........((((...))))......(((.....)))...........,12,-5.848,17,0,0.000273
364,..........(((.(((.....))).)))......((.(.(...)).)).((..(((.....))))).(...)...,16,-5.846,8,0,0.000272
365,..........(((.(((.....))).)))......((.(.(...)).))((...(((.....))))).........,15,-5.846,10,0,0.000272
366,..............(((.....)))..........((.(.(...)).)).....(((.....)))..((...))..,12,-5.844,8,0,0.000271
367,..........(((.(((.....))).))).......(.(......).)......((.......))..((...))..,12,-5.843,4,0,0.000270
368,..........(((.((.......)).)))........(((.....)))......(((.....)))..((...))..,13,-5.843,11,0,0.000270
369,..........(((.(((.....)))..))).......(((.....)))......(((.....)))...(...)...,13,-5.841,18,0,0.000270
370,..........(((.(((.....))).)))...........(...).........(((.....)))...........,10,-5.841,12,0,0.000269
371,.(...)....(((.(((.....))).)))......((.(......).)).....(((.....)))...........,13,-5.84,6,0,0.000269
372,..........(((.((.......)).)))......((.((....)).)).....(((.....)))...........,12,-5.838,8,0,0.000268
373,..........(((.(((.....))).))).........((....)).((((...(((.....))))))).......,15,-5.838,14,0,0.000268
374,....((....(((.(((.....))).)))..))..((.(......).)).....(((.....)))..((...))..,16,-5.834,4,0,0.000267
375,..........(((.(((.....))).)))........(((...................))).....((...))..,11,-5.833,17,0,0.000266
376,..........(((.(((.....))).)))((((....)))).....(((..........)))..............,13,-5.825,27,0,0.000263
377,..........(((.(((.....))).)))((((....))))......((((....((.....)).)))).......,16,-5.825,23,0,0.000263
378,..((((.(........).)))).......((((....))))......((((...(((.....))))))).......,16,-5.825,42,0,0.000262
379,..((...)).(((.(((.....))).))).........(.....)..((((...(((.....))))))).......,16,-5.822,19,0,0.000261
380,..........(((.(((.....))).)))................(((..(..........)..))).........,10,-5.819,21,0,0.000260
381,..........(((.(((.....))).)))......(......)....((((...(((.....))))))).......,14,-5.817,15,0,0.000259
382,.....((....((.(((.....))).)))).....((.(......).)).....(((.....)))..((...))..,15,-5.814,5,0,0.000257
383,.....(....(((.(((.....))).)))).....((.(......).)).....(((.....)))..((...))..,15,-5.814,2,0,0.000257
384,..........(((.(((.....)))..))).......((((...))))...(..(((.....))).).........,14,-5.813,24,0,0.000257
385,..........(((.(((.....))).)))......((.(.(...)).)).(...(((.....))).).........,14,-5.812,8,0,0.000257
386,..........(((.(((.....))).)))...........(...)..((((....((.....)).)))).......,13,-5.811,18,0,0.000256
387,..........(((.(((.....))).)))........((((...))))..(...(((.....))).)((...))..,16,-5.81,13,0,0.000256
388,.(....)...(((.(((.....))).)))........((((...))))..((..(((.....))))).........,16,-5.809,21,0,0.000256
389,..........(((.(((.....))).)))......((.(.(...)).))...................(...)...,11,-5.807,10,0,0.000254
390,..........(((.(((.....))).))).........(.....)..((((...((.......)))))).......,13,-5.806,17,0,0.000254
391,.(....)...(((.(((.....))).)))......((.(.(...)).)).....(((.....)))...........,14,-5.805,8,0,0.000254
392,..........(((.(((.....))).)))(((......))).............(((.....)))..((...))..,14,-5.804,11,0,0.000253
393,..........(((.(((.....)))..))).....((.((....)).))..(..(((.....))).).........,14,-5.804,15,0,0.000253
394,..........(((.(((.....))).)))......((.(.(...)).)).((..(((.....)))))((...))..,17,-5.798,6,0,0.000251
395,..........(((.(((.....))).)))........((((...))))...(.(.....).).....((...))..,14,-5.796,21,0,0.000250
396,..((...)).(((.(((.....))).)))........(((.....)))......(((.....)))...(...)...,15,-5.796,15,0,0.000250
397,..............(((.....)))..........((.(......).)).....(((.....)))...(...)...,10,-5.793,8,0,0.000249
398,..........(((.(((.....))).))).......(.(......).).((...(((.....))))).........,13,-5.789,10,0,0.000247
399,..((((............))))...............((((...))))......(((.....)))..((...))..,13,-5.787,31,0,0.000246
400,..........(((.(((.....))).)))......((.((....)).))..(.(.....).).....((...))..,14,-5.786,12,0,0.000246
401,..........(((.(((.....)))..))).....((.(......).)).((..(((.....))))).........,14,-5.785,15,0,0.000245
402,...........((.(((.....))).))...................((((...(((.....))))))).......,12,-5.784,16,0,0.000245
403,..........(((.(((.....))).)))...........(((...(((..........))))))...........,12,-5.781,23,0,0.000244
404,..........(((.(((.....))).))).......(.(......).)...................((...))..,10,-5.781,8,0,0.000244
405,..........(((.(((.....))).)))........(((((............))...))).....((...))..,13,-5.781,19,0,0.000244
406,..........(((.(((.....))).)))........(((.....)))......((.......))...(...)...,12,-5.779,13,0,0.000243
407,..(.....).(((.(((.....))).)))......((.(.(...)).)).....(((.....)))...(...)...,15,-5.779,6,0,0.000243
408,..((((............)))).............((.((....)).)).....(((.....)))..((...))..,13,-5.778,22,0,0.000242
409,..........(((..(((.....))).))).......((((...))))......(((.....)))..((...))..,15,-5.777,26,0,0.000242
410,..........(((.(((.....))).)))(((......))).....(((..........))).....((...))..,14,-5.774,21,0,0.000241
411,..........(((..(((.....))).))).....((.((....)).)).....(((.....)))..((...))..,15,-5.768,17,0,0.000238
412,..((...)).(((.(((.....))).)))........((((...))))...(..(((.....))).).........,16,-5.768,21,0,0.000238
413,..........(((.(((.....))).)))((((....))))....(((((...........)).))).........,15,-5.766,28,0,0.000237
414,..........(((.(((.....))).)))......((.(......).)).....(.....)......((...))..,12,-5.762,7,0,0.000236
415,...........((.(((.....))).)).......((.(.(...)).)).....(((.....)))..((...))..,14,-5.761,4,0,0.000236
416,..............(((.....)))............((((...))))......(((.....)))...........,10,-5.76,21,0,0.000235
417,..((...)).(((.(((.....))).)))......((.((....)).))..(..(((.....))).).........,16,-5.758,12,0,0.000234
418,..........(((.(((.....))).))).....................((..(((.....))))).........,11,-5.756,14,0,0.000234
419,..............(((.....)))............(((.....)))......(((.....)))..((...))..,11,-5.755,15,0,0.000233
420,..((...)).(((.(((.....))).)))(((......)))......((((...(((.....))))))).......,18,-5.755,23,0,0.000233
421,..........((..(((.....)))...)).....((.(......).)).....(((.....)))...........,11,-5.754,11,0,0.000233
422,..(.....).(((.(((.....))).))).......(.(......).)......(((.....)))..((...))..,14,-5.753,4,0,0.000232
423,..........(((.(((.....))).)))........((((...))))...(..((.......)).).........,13,-5.751,19,0,0.000232
424,..............(((.....)))..........((.((....)).)).....(((.....)))...........,10,-5.751,12,0,0.000232
425,..((...)).....(((.....)))....((((....))))......((((...(((.....))))))).......,16,-5.751,31,0,0.000231
426,...(...)..(((.(((.....))).)))........((((...))))..((..(((.....))))).........,16,-5.745,21,0,0.000229
427,..........((..(((.....)))..))((((....))))......((((...(((.....))))))).......,16,-5.743,23,0,0.000228
428,..........(((.(((.....))).)))......((.((....)).))..(..((.......)).).........,13,-5.742,10,0,0.000228
429,...(...)..(((.(((.....))).)))......((.(.(...)).)).....(((.....)))...........,14,-5.741,8,0,0.000228
430,..((...)).(((.(((.....))).)))......((.(......).)).((..(((.....))))).........,16,-5.739,12,0,0.000227
