,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
6323,...(((((..((((......))))((.....))..))..........)))..(((....))).....((...))..,16,-3.935,22,0,0.000015
6324,..........((((......))))...........(.......)..(.((.((((....))))...)).)......,12,-3.935,19,0,0.000015
6325,.....(....(((........)))...)....(((((.....))))).....(((....))).....((...))..,14,-3.935,6,0,0.000015
6326,..........((((......))))((.....))..(.....)((..(((((((....))).)))).))........,16,-3.935,36,0,0.000015
6327,...((.....((((......))))..))....(((((.....)))))..(.((((....))))..).((...))..,18,-3.935,10,0,0.000015
6328,..........((((......))))........((....))...(((.....((((....)))).......)))...,13,-3.935,22,0,0.000015
6329,..(.....)....(((......))).....(.(((((.....))))).)...(((....)))..............,13,-3.935,17,0,0.000015
6330,...(...)..((((......)))).........(((.......)))(((((((....))).))))..((...))..,17,-3.935,23,0,0.000015
6331,..........((..........))...(((...)))..........(((((((....))).))))..((...))..,14,-3.935,34,0,0.000015
6332,..(.....).((((......))))........(((((.....)))))..(.((((....))))...).(...)...,16,-3.934,10,0,0.000015
6333,..(((.....((((......))))..)))......(.....)....(((((((....))).))))...........,15,-3.934,38,0,0.000015
6334,.......((.((((....((...((((.....((((.......))))...........))))..)))))).))...,16,-3.934,35,0,0.000015
6335,..........((((.........(((((.((.(((((.....))))).)......).)))))....))))......,16,-3.934,28,0,0.000015
6336,......(((.((((......))))..........))).........(((((((....))).))))...........,14,-3.934,34,0,0.000015
6337,..((...)).((((.........(((((......(((.........)))........)))))....))))......,14,-3.934,43,0,0.000015
6338,..........(((........))).........((((.....))))((((...........))))...(...)...,12,-3.933,19,0,0.000015
6339,..........((.((...))..))........(((((.....)))))..(.((((....))))...).........,14,-3.933,17,0,0.000015
6340,..........((((......))))(((...)))..(.....)....((((.((....))..))))...(...)...,15,-3.933,33,0,0.000015
6341,..(.....).((((......))))........((....))...((.(.((.((((....))))...)).).))...,16,-3.933,26,0,0.000015
6342,...(.........)....((...)).....(.(((((.....))))).)...(((....))).....((...))..,14,-3.933,12,0,0.000015
6343,...(...)..((((......))))(((...))).((.....))...(((((((....))).))))..((...))..,19,-3.933,34,0,0.000015
6344,........................((.....))..((.........))....(((....)))..............,7,-3.933,28,0,0.000015
6345,.((...(((.((((......))))((.....)).))).))......((((...........))))...........,15,-3.933,37,0,0.000015
6346,.....((...............))..........((.....))...(((((((....))).))))..((...))..,13,-3.933,38,0,0.000015
6347,......(((((..((........))..)).....))).........(((((.........)))))..((...))..,14,-3.933,40,0,0.000015
6348,.......((.(((((.....((....))..(.(((((.....))))).)...(((....)))..).)))).))...,18,-3.932,21,0,0.000015
6349,.......((.(((((.....((....))..(.(((((.....))))).)...(((....)))..)).))).))...,18,-3.932,21,0,0.000015
6350,..........(((((..(((...((.......(((((.....))))).....))......))).).))))......,15,-3.932,29,0,0.000015
6351,..........(((((..(((...((.......(((((.....))))).....))......))).)).)))......,15,-3.932,29,0,0.000015
6352,...((.....(((........)))..))..(.(((((.....))))).)...(((....)))......(...)...,15,-3.932,8,0,0.000015
6353,..(((.....((((......))))..)))...(((((.....))))).....(((....))).(....).......,16,-3.932,13,0,0.000015
6354,.......((.((((....((...((.((....(((((.....)))))..........)).))..)))))).))...,17,-3.932,34,0,0.000015
6355,..........(((........)))........(((((.....))))).....((.((.....))))..........,12,-3.932,20,0,0.000015
6356,..........((((......))))......(.((....))..).........(((....)))..............,10,-3.932,18,0,0.000015
6357,..........((((......))))..........(((.........)))...((..........))..........,9,-3.932,25,0,0.000015
6358,..........(((........)))........(((((.....))))).((.((((....))))...))(...)...,15,-3.932,10,0,0.000015
6359,..((((((..((((......))))((.....))..))....)))).((((((......)).))))...(...)...,19,-3.932,38,0,0.000015
6360,.......((.(((((..((((((.(.......(((((.....))))).....))))....))).).)))).))...,19,-3.931,33,0,0.000015
6361,.......((.(((((..((((((.(.......(((((.....))))).....))))....))).)).))).))...,19,-3.931,33,0,0.000015
6362,.......((.(((((..(((((.((.......(((((.....))))).....))))....))).).)))).))...,19,-3.931,33,0,0.000015
6363,.......((.(((((..(((((.((.......(((((.....))))).....))))....))).)).))).))...,19,-3.931,33,0,0.000015
6364,..........((((......))))(((...))).............((((((......)).))))...(...)...,14,-3.931,32,0,0.000015
6365,..........(((........)))((.....))..(.....)....(((((((....))).))))...(...)...,14,-3.931,35,0,0.000015
6366,..((((.(..((((......))))(((...)))......).)))).(((((((....))).))))..((...))..,21,-3.931,38,0,0.000015
6367,..........((((......))))(((...)))..((.....))..((((...........))))...(...)...,14,-3.931,25,0,0.000015
6368,.......((....)).................(((((.....))))).....(((....))).....((...))..,12,-3.931,13,0,0.000015
6369,..........((((......))))......(.(((((.....))))).)....(......)......((...))..,13,-3.931,4,0,0.000015
6370,..........(((........)))........(((((.....)))))((((((....))).)))....(...)...,15,-3.931,20,0,0.000015
6371,..((...)).......(((....(((((....(((((.....)))))..........)))))....))).......,15,-3.931,34,0,0.000015
6372,.............((........)).......(((((.....)))))(((.((((....))))))).((...))..,16,-3.931,19,0,0.000015
6373,.............((........)).......(((((.....)))))((((.(((....))))))).((...))..,16,-3.931,19,0,0.000015
6374,.............((........)).......((....))......(.((.((((....))))...)).)......,11,-3.93,33,0,0.000015
6375,.......((.((((...((....(((((...((.(((.........)))....))..))))).)).)))).))...,18,-3.93,47,0,0.000015
6376,..........(((........)))...((.....))..........(((...(((....))))))..((...))..,13,-3.93,20,0,0.000015
6377,.(....)......((........)).......(((((.....))))).....(((....))).....((...))..,13,-3.93,14,0,0.000015
6378,..........((.((...))..))........((....))......((((...........))))..((...))..,12,-3.93,32,0,0.000015
6379,..........((((......))))...........((.........))....(((....)))....(...).....,10,-3.93,19,0,0.000015
6380,..........((((......))))...((.....))...(...)..(((((((....))).))))...........,14,-3.93,34,0,0.000015
6381,.........(((((......)))....)).(.(((((.....))))).)...(((....))).....((...))..,16,-3.93,5,0,0.000015
6382,..((...)).((((......))))(((...))).............(((((.........)))))..((...))..,16,-3.93,32,0,0.000015
6383,.............((........)).....(.((((.......)))).)...((......)).....((...))..,11,-3.93,14,0,0.000015
6384,..........((((......))))...((.....))...(..((..((((((.......)))))).))..).....,15,-3.93,34,0,0.000015
6385,..................((...)).........(((.........)))...(((....)))......(...)...,9,-3.93,26,0,0.000015
6386,..........((((......))))........(((((.....)))))(((...........))).(....).....,13,-3.93,18,0,0.000015
6387,..........((((......))))(((...)))..((..............((((....))))))..((...))..,15,-3.929,20,0,0.000015
6388,..........((((......))))........(......)...((.(.((.((((....))))...)).).))...,14,-3.929,23,0,0.000015
6389,..........((((......))))(((...))).((.....))........((((....))))....((...))..,15,-3.929,19,0,0.000015
6390,......((..((((......))))..))....((((.......)))).....((......)).....((...))..,14,-3.929,10,0,0.000015
6391,......(...((((......))))...)..(.(((((.....))))).)...((......))..............,13,-3.929,8,0,0.000015
6392,...(((((..((((......))))(((...)))..))....)))..((((.((....))..))))...(...)...,19,-3.929,38,0,0.000015
6393,.....((...............))......(.(((((.....))))).)..((((....)))).............,12,-3.929,16,0,0.000015
6394,.............((.((...)))).....(.(((((.....))))).)...(((....)))...(....).....,14,-3.929,18,0,0.000015
6395,.((............))......(((((....((((.......))))..........))))).....((...))..,13,-3.929,28,0,0.000015
6396,.......((.((((......(((.........(((((.....)))))......)))..........)))).))...,14,-3.929,26,0,0.000015
6397,..((...)).(((........)))......................(((((((....))).))))..((...))..,14,-3.929,33,0,0.000015
6398,..........((.(......).))........(((((.....))))).....(((....))).....((...))..,13,-3.929,4,0,0.000015
6399,..........((((......))))...(((...))).....((.(.(((((((....))).))))....).))...,17,-3.929,37,0,0.000015
6400,..(.....).((((......))))........((....))..((..(((((((....))).)))).))........,16,-3.929,36,0,0.000015
6401,.......((.(((((.......)(((((....(((((.....)))))..........)))))....)))).))...,17,-3.929,32,0,0.000015
6402,..(((((((......(((.............))))))....)))).(((((((....))).))))...........,17,-3.928,51,0,0.000015
6403,.........((..((.(.....)))..)).(.(((((.....))))).)...(((....)))......(...)...,15,-3.928,16,0,0.000015
6404,..((...)).((((......))))........((....))...(..(((((.........))))).).........,14,-3.928,35,0,0.000015
6405,..........((((......))))......((..((.....)).))......(((....)))...(....).....,12,-3.928,20,0,0.000015
6406,.........((..(((......)))..))...((....))...((((.((.((((....))))...)).))))...,17,-3.928,39,0,0.000015
6407,..........((((......))))...(...........)......(((((.........)))))...(...)...,11,-3.928,28,0,0.000015
6408,.......((.((.((........(((((....(((((.....)))))..........)))))..))..)).))...,16,-3.928,33,0,0.000015
6409,...(...)..((((......))))........((((.......)))).....((......)).....((...))..,13,-3.928,8,0,0.000015
6410,..........(((.(...)..)))......(.((((.......)))).)...(((....)))..............,12,-3.928,10,0,0.000015
6411,..((...))....((...))..(((.....(.(((((.....))))).)..((((....)))).))).........,17,-3.928,25,0,0.000015
6412,.(....)...((((......))))........((....))......(((...(((....))))))..((...))..,15,-3.928,20,0,0.000015
6413,..((...)).((((......))))...((.....))..........(.((.((((....))))...)).)......,15,-3.928,27,0,0.000015
6414,..........((((......)))).(.....)..............(((((((....))).))))...........,12,-3.927,33,0,0.000015
6415,..(((.....((((......))))..))).................((((.((....))..))))..((...))..,15,-3.927,32,0,0.000015
6416,...(((((..(((........)))((.....))..))....)))..(((((((....))).))))...(...)...,18,-3.927,40,0,0.000015
6417,..((...)).((((......))))........(((((.....))))).....(((....)))....(...).....,15,-3.927,12,0,0.000015
6418,..((((....((((......)))).................)))).((((((.......))))))..((...))..,16,-3.927,30,0,0.000015
6419,..........((((......)))).......(.((((.....))))..)...(((....)))...(....).....,13,-3.927,11,0,0.000015
6420,................(.....).......(.(((((.....))))).)...(((....)))......(...)...,11,-3.927,11,0,0.000015
6421,..((((((..((((......))))(((...)))..))....)))).((((((.......))))))...........,19,-3.927,40,0,0.000015
6422,......((..(((((...)).)))((.....))..)).........(((((((....))).))))..((...))..,18,-3.927,37,0,0.000015
6423,......((..(((((...).))))((.....))..)).........(((((((....))).))))..((...))..,18,-3.927,34,0,0.000015
6424,..........((((......))))(((...)))...((((..((..((((.((....))..)))).)).))))...,19,-3.927,41,0,0.000015
6425,..........((((......))))......(.(((((.....))))).)(.(((......)))..).((...))..,16,-3.927,6,0,0.000015
6426,..........(((........)))((.....))..((.........))...((((....))))....((...))..,13,-3.927,20,0,0.000015
6427,..........((((......)))).........((((.....))))((((...........))))..(.....)..,13,-3.927,17,0,0.000015
6428,......(((.((((......))))((.....)).)))...............(((....)))......(...)...,13,-3.927,20,0,0.000015
6429,....................((....))..(.(((((.....))))).)...((......)).....((...))..,12,-3.927,12,0,0.000015
6430,.......((.((((.........(((((....((((.(...).))))..........)))))....)))).))...,16,-3.927,35,0,0.000015
6431,..........((((......))))..((...........))..(..(((((((....))).)))).).........,14,-3.926,36,0,0.000015
6432,...(((....((((......))))((.....))........)))..((((...........))))..((...))..,15,-3.926,30,0,0.000015
6433,..........((((.........((.....(.(((((.....))))).)...(((....)))..))))))......,15,-3.926,17,0,0.000015
6434,..........((......((...(((((....(((((.....)))))..........)))))..))...)).....,14,-3.926,32,0,0.000015
6435,..........(((((...)).))).........((((.....))))((((.((....))..))))..((...))..,17,-3.926,23,0,0.000015
6436,..........(((((...).)))).........((((.....))))((((.((....))..))))..((...))..,17,-3.926,20,0,0.000015
6437,..........(((((...)).)))........((....))......((((.((....))..))))...(...)...,14,-3.926,35,0,0.000015
6438,..........(((((...).))))........((....))......((((.((....))..))))...(...)...,14,-3.926,32,0,0.000015
6439,...((.....((((......))))..))..(.(((((.....))))).)...(((....))).....(.....)..,16,-3.926,6,0,0.000015
6440,......(...(((((...)).)))...)..(.(((((.....))))).)...(((....))).....((...))..,17,-3.925,7,0,0.000015
6441,......(...(((((...).))))...)..(.(((((.....))))).)...(((....))).....((...))..,17,-3.925,4,0,0.000015
6442,.(....)...((((......))))........(((((.....))))).....(((....))).(.....)......,14,-3.925,10,0,0.000015
6443,..((((....((((......))))...((.....)).....)))).((((.((....))..))))...........,16,-3.925,37,0,0.000015
6444,.........(((((......)))).)......(((((.....)))))....((((....)))).............,14,-3.925,10,0,0.000015
6445,..........((((......))))...(((...)))...........((..((((....)))).))..........,13,-3.925,24,0,0.000015
6446,..........((((......))))........(......)..((..(((((((....))).)))).))........,14,-3.925,33,0,0.000015
6447,..........(((........)))((.....))...((((..((..(((((((....))).)))).)).))))...,18,-3.925,43,0,0.000015
6448,..(.....).((((......))))...((.....))................(((....))).....((...))..,12,-3.925,16,0,0.000015
6449,..........((((......))))......(.((((.......)))).)...((......)).(.....)......,12,-3.925,10,0,0.000015
6450,..........(((.(...)..)))........((....))......(((((((....))).))))...........,13,-3.925,37,0,0.000015
6451,..........((((......))))...((.....))...(..((..((...((((....)))))).))..).....,15,-3.925,26,0,0.000015
6452,..........((((......))))((.....))..(.....)....(((((((....))).))))..(.....)..,15,-3.925,33,0,0.000015
6453,.......((.((((.........((.....(.((((.......)))).)..((((....)))).)))))).))...,17,-3.925,24,0,0.000015
6454,...(......((((......))))........).((.....))...(((((((....))).))))..((...))..,16,-3.924,29,0,0.000015
6455,..........((((......))))........((....))...(..(((.(((....)))..))).).(...)...,14,-3.924,31,0,0.000015
6456,.............((...))....((.....)).............((((...........))))..((...))..,10,-3.924,37,0,0.000015
6457,..(.....)....((........)).......(((((.....))))).....(((....)))......(...)...,12,-3.924,16,0,0.000015
6458,..........((((......))))...((.....))....((((..(((((((....))).)))).)....)))..,17,-3.924,37,0,0.000015
6459,..........((((......))))........(((((.....)))))((((((....))).)))...(.....)..,16,-3.924,18,0,0.000015
6460,...........((........)).......(.(((((.....))))).)...(((....)))...(....).....,12,-3.924,10,0,0.000015
6461,......(((.((((......))))(((...))).))).........(((...(((....))))))..((...))..,18,-3.924,23,0,0.000015
6462,.........(.....).......(((((....(((((.....)))))..........))))).....((...))..,13,-3.924,24,0,0.000015
6463,..........(((........)))...........(.....)....((((.((....))..))))..((...))..,12,-3.924,29,0,0.000015
6464,..........((((......))))...((.....))..........(((.............)))...........,9,-3.923,28,0,0.000015
