,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
284,..(.....)..((((..((....)).))))..(((....(((.........(((((......)))))))))))...,18,-6.362,16,0,0.000327
285,...........((((.(((....)))))))......((....))........((((......)))).((...))..,15,-6.361,19,0,0.000327
286,...........((((..((....)).))))..(((.....((.....))...((((......))))....)))...,15,-6.358,6,0,0.000325
287,.....(....)((((.(((....)))))))..(((((...(((...)))...((((......))))..)))))...,20,-6.357,4,0,0.000325
288,..(.....)..((((.((......))))))..(((((...(((...)))...((((......))))..)))))...,19,-6.354,6,0,0.000323
289,...........(((.............))).((((((...((.....))...((((......))))..))))))..,15,-6.351,10,0,0.000321
290,..((...))..((((...........))))..........(((...)))...((((......))))..........,13,-6.345,22,0,0.000318
291,.............((((....))))....((((.......))))........((((......))))..........,12,-6.343,35,0,0.000317
292,...........((((.(((....))))))).........((..((.....))((((......))))..))......,15,-6.34,19,0,0.000315
293,.......(((.(..(((((..((....(((.........))).))...)))))..).)))....(...).......,15,-6.336,51,0,0.000313
294,..(.....)..((((((....))))...))..(((((...((.....))...((((......))))..)))))...,18,-6.334,15,0,0.000312
295,..(.....)..((((.(((....)))))))......((.(((.........(((((......))))))))...)).,18,-6.334,23,0,0.000312
296,.......(((.(..(((((........(((.........)))......)))))..).)))....(.........).,13,-6.332,48,0,0.000311
297,..(.....)..(((..(((....))).))).((((((...((.....))...((((......))))..))))))..,19,-6.329,6,0,0.000309
298,..(.....)..((((..((....)).))))......................((((......))))..........,11,-6.326,18,0,0.000308
299,..((...))..((((...........))))......((....))........((((......))))..........,12,-6.324,27,0,0.000307
300,...((..(((.(......).)))..))....((((((...((.....))...((((......))))..))))))..,18,-6.321,24,0,0.000305
301,..((...))..(((..(((....))).)))..(((((...(((...)))...((((......))))..)))))...,20,-6.321,8,0,0.000305
302,...........((((...........))))..........((.....))...((((......))))...(....).,11,-6.321,17,0,0.000305
303,..(.....)..((((((....)))...)))..(((((...((.....))...((((......))))..)))))...,18,-6.321,13,0,0.000305
304,..((....((.((((.(((....)))))))..))))....((.....))...((((......))))..........,17,-6.32,14,0,0.000305
305,...........((((.(((....)))))))..(((((..(...........)((((......))))..)))))...,17,-6.319,6,0,0.000304
306,...((..(((.(..(((((..........((((.......))))....)))))..).))).)).............,15,-6.316,53,0,0.000302
307,...........((((..((....)).))))..........(((...)))...((((......))))...(....).,14,-6.315,15,0,0.000302
308,...((..(((.((....)).)))..))....((((((...((.....))...((((......))))..))))))..,19,-6.313,24,0,0.000301
309,...........((((.(((....))))))).......(.(((.((.....))((((......)))).))).)....,17,-6.311,21,0,0.000300
310,..((...))..((((.(((....)))))))..........((.....))...((((......))))...(....).,16,-6.308,15,0,0.000299
311,..(((......((((.(((....)))))))...)))....((.....))...((((......))))..........,16,-6.306,13,0,0.000298
312,..(((....(.((((.(((....)))))))..))))....((.....))...((((......))))..........,17,-6.306,14,0,0.000298
313,...........((((.(((....)))))))......((....))...((...((((......))))....))....,15,-6.306,17,0,0.000297
314,...........((((..((....)).)))).((((((......((.....))((((......))))..))))))..,18,-6.305,12,0,0.000297
315,.........(.((((...........))))..)......(((.........(((((......))))))))......,13,-6.303,25,0,0.000296
316,..(((...(..((((.(((....))))))).).)))....((.....))...((((......))))..........,17,-6.302,15,0,0.000296
317,.......(((.(..(((((........(((.........)))......)))))..).)))..(......)......,13,-6.301,47,0,0.000295
318,.......(((.(..(((((...(...)..((((.......))))....)))))..).)))................,14,-6.299,51,0,0.000294
319,...........((((.(((....))))))).............(((...)))((((......))))..........,14,-6.298,20,0,0.000294
320,.......(((.(..(((((..........(((.........)))....)))))..).)))..(.(...).).....,14,-6.295,50,0,0.000292
321,...........((((..((....)).))))......((....))........((((......))))...(....).,13,-6.294,20,0,0.000292
322,.....(....)((((.(((....))))))).((((((...((.....))...((((......))))..))))))..,20,-6.294,4,0,0.000291
323,.......(((.(..(((((........(((.........)))......)))))..).)))..(.........)...,13,-6.292,47,0,0.000291
324,..(.....)..((((.((......)))))).((((((...((.....))...((((......))))..))))))..,19,-6.29,6,0,0.000290
325,..((...))..((((..((....)).))))..(((....(((.........(((((......)))))))))))...,19,-6.29,18,0,0.000290
326,.......(((.((.(((((........(((.........)))......))))).)).))).........(....).,14,-6.288,48,0,0.000289
327,..((...))..((((.((......))))))..(((((...(((...)))...((((......))))..)))))...,20,-6.283,8,0,0.000286
328,..(.....)..((((.(((....)))))))..(((((...(((...)))...(((........)))..)))))...,19,-6.281,6,0,0.000285
329,...(...)...((((..((....)).))))..(((((...((.....))...((((......))))..)))))...,18,-6.279,4,0,0.000284
330,...........((((((....))))...)).........(((.........(((((......))))))))......,14,-6.276,31,0,0.000283
331,...........((((.(((....)))))))..........(((...)))...((((......)))).(.....)..,15,-6.276,14,0,0.000283
332,...........((((..((....)).))))..(...)...((.....))...((((......))))..........,13,-6.276,12,0,0.000283
333,...........((((...........))))......((.(((.........(((((......))))))))...)).,14,-6.275,27,0,0.000283
334,...........((((.(((....)))))))..........(((...)))...((((......))))....(...).,15,-6.274,13,0,0.000282
335,..(.....)..((((.(((....)))))))......((....))....(..(((((......)))))..)......,16,-6.266,21,0,0.000278
336,...........((((..((....)).)))).....(((.(((.........(((((......))))))))...))),17,-6.265,24,0,0.000278
337,..((...))..((((((....))))...))..(((((...((.....))...((((......))))..)))))...,19,-6.263,17,0,0.000277
338,...........((((((....)))...))).........(((.........(((((......))))))))......,14,-6.263,29,0,0.000277
339,..((...))..((((.(((....)))))))......((.(((.........(((((......))))))))...)).,19,-6.263,25,0,0.000277
340,.......(((.((.(((((........(((..(...)..)))......))))).)).)))................,14,-6.262,47,0,0.000276
341,...........((((.(((....))))))).....((...........))..((((......))))..........,13,-6.258,15,0,0.000274
342,..((...))..(((..(((....))).))).((((((...((.....))...((((......))))..))))))..,20,-6.257,8,0,0.000274
343,...........((((.(((....)))))))......((....))........((((......)))).(.....)..,14,-6.255,19,0,0.000273
344,...........((((.(((....)))))))..((.((...((.....))...((((......))))..)).))...,17,-6.255,2,0,0.000273
345,..((...))..((((..((....)).))))......................((((......))))..........,12,-6.255,20,0,0.000273
346,.....(...).((((.(((....)))))))..(((((...((.....))...((((......))))..)))))...,19,-6.254,2,0,0.000272
347,...........((((.(((....)))))))......((....))........((((......))))....(...).,14,-6.253,18,0,0.000272
348,.............((((....))))......((((((...((.....))...((((......))))..))))))..,16,-6.252,19,0,0.000272
349,.......(((.(..(((((..........((((.......))))....)))))..).))).....(........).,14,-6.252,51,0,0.000272
350,...........((((.(((....)))))))..(((((...((.....))...((..((...)).))..)))))...,18,-6.249,7,0,0.000270
351,..((...))..((((((....)))...)))..(((((...((.....))...((((......))))..)))))...,19,-6.249,15,0,0.000270
352,...........((((.(((....)))))))..(((....(((.(((...)))((((......)))).))))))...,20,-6.248,16,0,0.000270
353,...........((((..((....)).))))..(((((...((.....))...(((.((...)))))..)))))...,18,-6.244,7,0,0.000268
354,...........((((..((....)).))))..(((((...((.....))...((((.(...)))))..)))))...,18,-6.244,4,0,0.000268
355,...........((((((....))...))))..(((((...(((...)))...((((......))))..)))))...,18,-6.243,11,0,0.000268
356,...........((((.(((....)))))))..........(((...)))...((((......))))..(...)...,15,-6.242,12,0,0.000267
357,...........((((.(((....)))))))..(((((.((.(.((...............)).).)).)))))...,17,-6.24,19,0,0.000266
358,...........((((..((....)).))))..(((((...(.......)...((((......))))..)))))...,16,-6.238,4,0,0.000265
359,.......(((.(..(((((........(((.........)))......)))))..).)))..(((...)..))...,15,-6.234,47,0,0.000263
360,.......(((.((.(((((........(((.........)))......)))))).).)))................,13,-6.233,47,0,0.000263
361,.......(((.((..((((..........((((.......))))....))))..)).)))................,13,-6.229,50,0,0.000261
362,...........(((((......)))...))..(((((...((.....))...((((......))))..)))))...,16,-6.228,12,0,0.000261
363,.........(.((((...........))))..).......(((...)))...((((......))))..........,12,-6.226,19,0,0.000260
364,...........((((..(......).)))).((((((...(((...)))...((((......))))..))))))..,18,-6.226,8,0,0.000260
365,...........((((...........))))..(((((...(((...)))...(((........)))..)))))...,15,-6.222,10,0,0.000258
366,...........((((.(((....)))))))......((....))........((((......))))..(...)...,14,-6.221,17,0,0.000258
367,..((...))..((((.((......)))))).((((((...((.....))...((((......))))..))))))..,20,-6.219,8,0,0.000257
368,.......(((.(..(((((..(.....(((.........)))...)..)))))..).)))................,13,-6.218,49,0,0.000256
369,..(.....)..((((.(((....))))))).((((((...((.....))...(((........)))..))))))..,19,-6.217,6,0,0.000256
370,..........(..((((....)))).).....(((((...(((...)))...((((......))))..)))))...,17,-6.217,20,0,0.000256
371,...........(((((......))...)))..(((((...((.....))...((((......))))..)))))...,16,-6.214,10,0,0.000255
372,...........((((..((....)).))))......((....))..(.(..(((((......)))))..).)....,15,-6.21,22,0,0.000253
373,..((...))..((((.(((....)))))))..(((((...(((...)))...(((........)))..)))))...,20,-6.209,8,0,0.000253
374,...(...)...((((.(((....)))))))..........((.....))...((((......))))..........,14,-6.209,12,0,0.000253
375,...........(((..(((....))).)))..(((....(((.........(((((......)))))))))))...,17,-6.209,14,0,0.000253
376,...........((((...........))))......((....))....(..(((((......)))))..)......,12,-6.208,25,0,0.000252
377,.........(.((((...........))))..)...((....))........((((......))))..........,11,-6.205,24,0,0.000251
378,.....(((((.(..(((((........(((.........)))......)))))..).)))....))..........,14,-6.204,49,0,0.000250
379,..(.....)..((((.(((....)))))))...((.....))..........((((......))))..........,14,-6.202,16,0,0.000250
380,...........((((((....))))...))..........(((...)))...((((......))))..........,13,-6.199,25,0,0.000248
381,.......(((.((.(((((........(((.........)))......))))).)).))).......((...))..,15,-6.198,49,0,0.000248
382,...........((((.(((....)))))))......((....))...(((..((((......)))).....)))..,16,-6.196,19,0,0.000247
383,..((...))..((((.(((....)))))))......((....))....(..(((((......)))))..)......,17,-6.195,23,0,0.000247
384,..(.....)..((((.(((....)))))))..(((((......(((...)))((((......))))..)))))...,20,-6.195,12,0,0.000247
385,...........((((.(((....)))))))..................((.(((((......)))))....))...,14,-6.19,17,0,0.000245
386,.........(.((((.(((....)))))))..).......((.....))...((((......))))...(....).,15,-6.189,12,0,0.000244
387,...........((((.(((....)))))))..(((((.(.............((((......))))).)))))...,17,-6.189,6,0,0.000244
388,...........((((..((....)).)))).........(((.((.....))((((......)))).)))......,15,-6.188,22,0,0.000244
389,.......(((.((.(((((..........((((.......))))....))))).)).)))..((.......))...,16,-6.187,50,0,0.000244
390,.......(((.((.(((((.....((.(((.........)))..))..))))).)).)))................,15,-6.186,49,0,0.000243
391,...........((((((....)))...)))..........(((...)))...((((......))))..........,13,-6.185,23,0,0.000243
392,.....(..((.((((.(((....)))))))..))..)...............((((......))))..........,14,-6.185,17,0,0.000243
393,..(.....)..((((..((....)).)))).......(.(((.........(((((......)))))))).)....,16,-6.185,23,0,0.000243
394,...........((((.(((....))))))).((((((...(((...)))....(((......)))...))))))..,19,-6.185,6,0,0.000243
395,...........((((.(((....))))))).((((....(((.((.....))((((......)))).)))))))..,20,-6.185,16,0,0.000242
396,..(.....)..((((.(((....)))))))..(((.....((.....))...((((......))))....)))...,17,-6.184,6,0,0.000242
397,.......(((.(..(((((.....(((.............))).....)))))..).)))..(.(...).).....,14,-6.182,47,0,0.000241
398,...........((((((....))...)))).((((((...((.....))...((((......))))..))))))..,18,-6.179,11,0,0.000240
399,...........((((((....))))...))......((....))........((((......))))..........,12,-6.178,30,0,0.000240
400,.......(((.(..(((((........(((.........)))......)))))..).)))..........(...).,13,-6.177,48,0,0.000239
401,...........((((.(((....)))))))..........((.....))...(((.((...)))))..........,14,-6.173,15,0,0.000238
402,...........((((.(((....)))))))..........((.....))...((((.(...)))))..........,14,-6.173,12,0,0.000238
403,...........(((..(((....))).)))......................((((......))))..........,10,-6.173,16,0,0.000238
404,...........((((.((......))))))..(((....(((.........(((((......)))))))))))...,17,-6.17,14,0,0.000237
405,...........((((.(((....)))))))..........(.......)...((((......))))..........,12,-6.168,12,0,0.000236
406,...........((((((....)))...)))......((....))........((((......))))..........,12,-6.165,28,0,0.000234
407,...........((((...........)))).((((((...((.....))...(((........)))..))))))..,15,-6.158,10,0,0.000232
408,..((....((.((((.(((....)))))))..))))...(((.........(((((......))))))))......,19,-6.158,22,0,0.000232
409,..............(((....)))....((.........))...........((((......))))..........,9,-6.155,32,0,0.000231
410,...........((((.(((....)))))))..(((.(...(((...)))...((((......))))..).)))...,18,-6.154,4,0,0.000230
411,...........((((..((....)).)))).((((((...(((...)))...(((........)))..))))))..,18,-6.152,8,0,0.000230
412,..((...))..((((.(((....))))))).((((((...((.....))...(((........)))..))))))..,20,-6.146,8,0,0.000227
413,.......(((.(..(((((........(((.........)))......)))))..).)))........(...)...,13,-6.145,47,0,0.000227
414,..(((......((((.(((....)))))))...)))...(((.........(((((......))))))))......,18,-6.145,21,0,0.000227
415,..(((....(.((((.(((....)))))))..))))...(((.........(((((......))))))))......,19,-6.145,22,0,0.000227
416,...........((((..((....)).))))....(.....)...........((((......))))..........,11,-6.144,16,0,0.000226
417,.........(.((((.(((....)))))))..)...((.(((.........(((((......))))))))...)).,18,-6.143,22,0,0.000226
418,...........((((...........))))...((.....))..........((((......))))..........,10,-6.143,20,0,0.000226
419,......(.((.((((.(((....)))))))..))..)...............((((......))))..........,14,-6.143,17,0,0.000226
420,...((..(((.(......).)))..)).....(((((...((.....))...((((......))))..)))))...,17,-6.141,22,0,0.000225
421,..(.....)..((((.(((....)))))))..........(((...)))...((((......))))...(....).,16,-6.141,15,0,0.000225
422,..(((...(..((((.(((....))))))).).)))...(((.........(((((......))))))))......,19,-6.14,23,0,0.000225
423,...........((((..((....)).))))..................(..(((((......)))))..)......,12,-6.138,18,0,0.000224
424,...........((((.(((....)))))))..........(((...)))....(((......)))...........,13,-6.138,14,0,0.000224
425,...........((((...........))))..(((((......(((...)))((((......))))..)))))...,16,-6.136,16,0,0.000223
426,.........(.((((..((....)).))))..)...................((((......))))..........,11,-6.135,17,0,0.000223
427,...........((((.((......))))))......................((((......))))..........,10,-6.135,16,0,0.000223
428,...((..(((.((....)).)))..)).....(((((...((.....))...((((......))))..)))))...,18,-6.133,22,0,0.000222
429,.......(((.((.(((((..((....(((.........))).))...))))).)).)))..(.(...).).....,17,-6.133,51,0,0.000222
430,..(.....)..((((.(((....))))))).((((((......((.....))((((......))))..))))))..,20,-6.131,12,0,0.000221
