,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
4523,...........((((....))))...((...)).....(....)...(((....))).......(...).......,11,-3.132,31,0,0.000018
4524,.......((.(((......))).))...(....)...(((.......(((....)))...........))).....,12,-3.132,9,0,0.000018
4525,.......((.(((......))).))..((((.......)))).(...(((....)))).........(.....)..,14,-3.131,22,0,0.000018
4526,.......((.(((......))).))....((.......))........((....))...(..............).,10,-3.131,18,0,0.000018
4527,.......((.(((.(...)))).))..((((.......)))).....(((....))).....(.(...))......,15,-3.131,23,0,0.000018
4528,.......((.(((......))).)).......(((...((.......(((....)))...........)))))...,13,-3.131,7,0,0.000018
4529,...(((.((.(((......)))...))...)))...((.....(((((((....)))........)))))).....,17,-3.131,31,0,0.000018
4530,.......((.(((......))).)).........((.....))....(((....))).............(...).,11,-3.131,18,0,0.000018
4531,.......((.(((......))).)).......(.((....)).).....((.................))......,10,-3.131,26,0,0.000018
4532,...((((((.(((......))).)).)...)))..............(((....))).......(...).......,13,-3.131,20,0,0.000018
4533,...................((........))......(((.......(((....)))...........))).....,8,-3.131,19,0,0.000018
4534,.......((.(((......))).)).............((.........))................(.....)..,8,-3.13,22,0,0.000018
4535,.......((.(((......))).))...(((.(.((....)).)..))).......((......))..........,13,-3.13,31,0,0.000018
4536,..((...))..((((....))))..(.((((.......))))..)..(((....)))...(.(.(...)).)....,17,-3.13,39,0,0.000018
4537,.......((.(((.(...)))).))......((.((....)).))..(((....))).......(...).......,14,-3.13,23,0,0.000018
4538,......((((.((((....))))..(.((((.......))))..)..(((....))).....))))...(....).,17,-3.13,40,0,0.000018
4539,...(((.((.(((......)))...))...)))....((........(((....))).......))..........,13,-3.129,25,0,0.000018
4540,.......((..((......))..)).....((((...(((..(....(((....))).........).))))))).,15,-3.129,4,0,0.000018
4541,......(...(((......)))..)..((((.......)))).(((((((....)))........)))).......,15,-3.129,31,0,0.000018
4542,.....................(((....)))...((....)).....(((....))).....((.......))...,10,-3.129,33,0,0.000018
4543,.......((.(((......))).))...(((.......)))........(....)..............(....).,10,-3.129,21,0,0.000018
4544,.......((.(((......))).))....(.............)...(((....))).......(...).......,10,-3.129,17,0,0.000018
4545,..(.....)..(((......))).......(((.(((.((......))..))).))).....(.(...).).....,14,-3.129,42,0,0.000018
4546,.......((.((........)).))....((.......)).......(((....)))..(.((.(...).))..).,13,-3.128,21,0,0.000018
4547,.......((.(((.(...)))).))...(((.......)))......(((....)))..((............)).,14,-3.128,21,0,0.000018
4548,.......((.(((......))).)).............((......)).(....)....((............)).,10,-3.128,21,0,0.000018
4549,.......((.(((......))).)).....((((...(((....(.((((....)))..)...)....))))))).,17,-3.128,4,0,0.000018
4550,.....................(((....)))................(((....))).....(.........)...,7,-3.128,28,0,0.000018
4551,........(.(((......))).)......((((...(((........((....))............))))))).,13,-3.128,4,0,0.000018
4552,.......((.(((......))).))....(.........).....(((.((.................)).)))..,11,-3.128,24,0,0.000018
4553,...........((((....))))...((...)).....(....)...(((....)))...(.(.(...)).)....,13,-3.128,33,0,0.000018
4554,.......((.(((......))).))...(((.......)))......(((....)))(.(........).).....,13,-3.128,19,0,0.000018
4555,.........(.....).....(((....)))................(((....))).....((.......))...,9,-3.128,31,0,0.000018
4556,.....(.((.(((......))).)).)((((.......)))).....(((....)))..........((...))..,15,-3.128,22,0,0.000018
4557,.......((..((((....))))..))((((.......)))).....(((....)))..........((...))..,15,-3.128,35,0,0.000018
4558,.......((.(((......))).)).....((((..((.....((((((......))........)))))))))).,17,-3.127,16,0,0.000018
4559,..............(....).(((....)))......(((.......(((....)))...........))).....,10,-3.127,22,0,0.000018
4560,...........((((....))))..............((....(((((((....)))........)))))).....,13,-3.127,30,0,0.000018
4561,.......((.(((......))).))..((((.......)))).......(....).......(((...)..))...,13,-3.127,26,0,0.000018
4562,...(((.((..(((......)))..))...))).((....)).....(((....)))...................,13,-3.127,35,0,0.000018
4563,.......((.(((......))).))...(((.......)))......(((....)))..((.(.(...)).)..).,15,-3.127,21,0,0.000018
4564,...((((((.(((......))).)).)...)))..............(((....)))...(.(.(...)).)....,15,-3.127,22,0,0.000018
4565,..........(((......))).......((.......)).......(((....)))..(..............).,9,-3.126,20,0,0.000018
4566,..........(((......)))........((((...(((......(.((....))...)........))))))).,13,-3.126,8,0,0.000018
4567,.......((.(((......))).)).(.....).....(....)...(((....))).....(.(...))......,12,-3.126,18,0,0.000018
4568,.......((.(((.(...)))).))......((.((....)).))..(((....)))...(.(.(...)).)....,16,-3.126,25,0,0.000018
4569,.......((.(((......))).)).......(.(......).)...(((....))).....(.(...).).....,12,-3.126,19,0,0.000018
4570,.......((.(((......))).))......((.((....)).))..((((.....((...........)))))).,15,-3.126,28,0,0.000018
4571,...((((((.(((......))).)).)...)))....(((....((((((....)))........)))))).....,18,-3.126,19,0,0.000018
4572,.......((.(((......))).)).....(((.(((.(........)..))).))).......(...).......,13,-3.126,27,0,0.000018
4573,.........(.((................)).).....(....)...(((....)))...................,7,-3.126,27,0,0.000018
4574,.......((.(((......))).)).............(....).....(....).....(.(......).)....,9,-3.126,21,0,0.000018
4575,........((.((.((((......)))).)).))...(((.......(((....)))...........))).....,14,-3.126,27,0,0.000018
4576,......(((.(((......))).)).).(((.......)))......(((....)))..((.(.(...).)..)).,16,-3.125,23,0,0.000018
4577,.......((.(((......))).))....(.............)...(((....)))...(.(.(...)).)....,12,-3.125,19,0,0.000018
4578,.......((.(((......))).))..((((.......)))).....(((....)))..((..((...)..).)).,16,-3.125,23,0,0.000018
4579,...........(((......)))......((.......)).......(((....)))..........(.....)..,9,-3.125,28,0,0.000018
4580,...........((((....))))...............(....)...(((....)))..........((...))..,10,-3.125,29,0,0.000018
4581,.......((.(((.(...)))).)).((...))....(((.......(((....)))...........))).....,14,-3.124,12,0,0.000018
4582,............(.....)..(((....)))................(((....))).....(.(...).).....,9,-3.124,30,0,0.000018
4583,..........(((......)))....(.....)..............(((....)))...(.(......).)....,9,-3.124,21,0,0.000018
4584,...........((........)).......(((.(((.((......))..))).))).....(.(...).).....,12,-3.124,40,0,0.000018
4585,.......((.(((......))).))...(((.......)))......(((....)))...(.(.(...).)..)..,14,-3.124,20,0,0.000018
4586,.........(.(((((((...(((....)))..........))))))).)..........................,11,-3.124,45,0,0.000018
4587,.....(....)..........(((....)))................(((....))).....(.(...).).....,9,-3.124,30,0,0.000018
4588,.......((.(((......))).))(.((((.......))).).)..(((....)))...................,13,-3.124,21,0,0.000018
4589,.......((.(((......))).))(.((((.......)).)).)..(((....)))...................,13,-3.124,21,0,0.000018
4590,.......((.(((......))).))..((((.......))))......((....)).....(......).......,12,-3.124,22,0,0.000018
4591,.......((.(((......))).)).....(.....)..........(((....)))..((.((.......)))).,13,-3.124,19,0,0.000018
4592,.......((.(((......))).)).............(....)...(((....)))...(..........)....,10,-3.124,16,0,0.000018
4593,.......((.(((......))).)).....................((((....)))..).......((...))..,11,-3.124,17,0,0.000018
4594,...(((.((.(((......))).)).....))).....(....)....((....))......(.(...).).....,13,-3.124,22,0,0.000018
4595,.......((.(((......))).)).....((((...(((..(.(.(..(.........).)..).).))))))).,16,-3.123,13,0,0.000018
4596,.......((.(((......))).)).....((((...(((..(.(..(.(.........)..).).).))))))).,16,-3.123,12,0,0.000018
4597,......(((((((......)))........(((.(((.((......))..))).))).....))))..........,15,-3.123,37,0,0.000018
4598,.......((.(((......))).))..((((.......)))).(...(((....)))).((.(.(...).)..)).,17,-3.123,25,0,0.000018
4599,..(.....)..(((......)))..(.((((.......))))..)..(((....))).....(.(...).).....,14,-3.123,36,0,0.000018
4600,.......((.(((......))).))......((.(......).))..(((....)))............(....).,12,-3.123,18,0,0.000018
4601,...........((((....))))..(.((((.......))).).)..(((....)))...................,12,-3.123,34,0,0.000018
4602,...........((((....))))..(.((((.......)).)).)..(((....)))...................,12,-3.123,34,0,0.000018
4603,.......((.(((......))).))...(((..................)))....((...........)).....,10,-3.123,25,0,0.000018
4604,.......((.(((......))).)).....(((.(((.(........)..))).)))...(.(.(...)).)....,15,-3.122,29,0,0.000018
4605,...........((((....)))).......(((....(((......((((....)))....)......))).))).,14,-3.122,17,0,0.000018
4606,...(((.(..(((......)))..).....)))....(((.......(((....)))...........))).....,13,-3.122,13,0,0.000018
4607,..((...))............((......))......(((.......(((....)))...........))).....,10,-3.122,22,0,0.000018
4608,...(((.((.(((......))).)).....))).............((.((.................)).))...,12,-3.122,25,0,0.000018
4609,.......((..(((......)))..))...........(....)...(((....)))...................,9,-3.122,29,0,0.000018
4610,.......((.(((......))).)).....((((...(((...(..((((....))).......).).))))))).,17,-3.122,4,0,0.000018
4611,......((((..(((((..(((((....))).......))..)))))(((....))).....))))..........,17,-3.122,42,0,0.000018
4612,.......(((((((.....((......((((.......))))....))))).....))))................,13,-3.122,42,0,0.000018
4613,...........(.((((....(((....))).(.((....)).)...(((....)))...)))).)..........,14,-3.122,41,0,0.000018
4614,..((...((.(((......))).))..)).((((...(((.......(((....)))...........))))))).,17,-3.121,4,0,0.000018
4615,.......((.(((......))).))...(((.......)))......(((....)).)..................,11,-3.121,20,0,0.000018
4616,..........(((......)))....(.....).....(....)...(((....)))..((.(.(...).)..)).,12,-3.121,24,0,0.000018
4617,.......((.(((......)))...))...((((...(((........((....))............))))))).,14,-3.121,8,0,0.000018
4618,..((...))..((((....))))...............(....)...(((....))).....(.(...).).....,12,-3.121,32,0,0.000018
4619,.......((.(((.....).)).)).....((((...(((........((....))............))))))).,14,-3.121,5,0,0.000018
4620,.......((.(((......))).)).....(((....(((.(........................).))).))).,12,-3.121,10,0,0.000018
4621,......((((.((((....)))).((.((((..................))))..)).....))))..........,14,-3.12,46,0,0.000018
4622,.......((.(((......))).)).....(((..((.((......))..))..))).....(.(...))......,14,-3.12,27,0,0.000018
4623,...........((((....)))).......((((...(((.(.((..(((....)))....))...).))))))).,17,-3.12,19,0,0.000018
4624,.......((.(((......))).)).............((......))((....))........(...).......,10,-3.12,18,0,0.000018
4625,.......((.(((......))).))....................(((.((.(.............).)).)))..,11,-3.12,25,0,0.000018
4626,.......((.(((......))).))..((((.......))))....((........((......))..))......,13,-3.12,29,0,0.000018
4627,.......(((((((((((.(((((....))).......)).)))))))........))))....(.........).,17,-3.12,49,0,0.000018
4628,.......((((((((((..((.................))..))))))........))))..(.(...).).....,14,-3.12,45,0,0.000018
4629,......(((.(((......))).)).....)......(((.......(((....)))...........))).....,12,-3.119,9,0,0.000018
4630,.......((.(((......))).))....((..................)).............(...).......,8,-3.119,23,0,0.000018
4631,...(((.((..((........))..))...))).....(....)...(((....))).....(.(...).).....,13,-3.119,33,0,0.000018
4632,.......((.(((......))).))....((...............)).(....).((......))..........,10,-3.119,23,0,0.000018
4633,..........(((......))).....((((.......)))).....(((....)))....(......).......,11,-3.119,24,0,0.000018
4634,.......((.(((......))).))..((((.......))))......((....)).(.(........).).....,13,-3.119,23,0,0.000018
4635,.....(.((.(((......))).)).)....(((...(((.......(((....)))...........))))))..,15,-3.119,4,0,0.000018
4636,.......((..((((....))))..))....(((...(((.......(((....)))...........))))))..,15,-3.119,17,0,0.000018
4637,...(((.((..((((....))))..))...)))..............(((....))).....(((...)..))...,15,-3.119,35,0,0.000018
4638,...........((........))..(.((((.......))))..)..(((....))).....(.(...).).....,12,-3.119,34,0,0.000018
4639,.......((.(((......))).))..((((..................))))................(....).,10,-3.119,26,0,0.000018
4640,..(.....).(((......))).......((.......)).......(((....))).....(.(...).).....,11,-3.118,22,0,0.000018
4641,.......((.(((.(...)))).))..((((.......)))).....(((....)))..((.((.......)))).,17,-3.118,25,0,0.000018
4642,........(.(((......))).)......((((...(((......((((....)))....)......))))))).,15,-3.118,4,0,0.000018
4643,.......((.(((......))).))......((..........))..(((....)))....(((.......)).).,13,-3.118,19,0,0.000018
4644,..((...))..((((....))))...((...))..............(((....)))...................,11,-3.118,31,0,0.000018
4645,.......((.(((......))).))....((.......)).......(((....)))(............).....,11,-3.118,16,0,0.000018
4646,..(.....).(((......)))........(((((............(((....))).............))))).,12,-3.117,12,0,0.000018
4647,.....................(....)((((.......)))).....(((....)))...................,8,-3.117,30,0,0.000018
4648,......((..((.((((....((....((((.......)))).......)).........)))).))..)).....,14,-3.117,48,0,0.000018
4649,.........((.......)).((......))......(((.......(((....)))...........))).....,10,-3.117,22,0,0.000018
4650,.......((.(((......))).)).....(((.(((.((......))..))).)))..(..(.........).).,15,-3.116,29,0,0.000018
4651,.......((.(((......))).)).............((......))((....))....(.(.(...)).)....,12,-3.116,20,0,0.000018
4652,.......((.((........)).)).....(((((.((.........(((....))).......))....))))).,14,-3.116,12,0,0.000018
4653,..(.....)..(((......))).....(((.......)))..(((((((....)))........)))).......,14,-3.116,37,0,0.000018
4654,.......((.(((......))).))....((..................)).........(.(.(...)).)....,10,-3.116,25,0,0.000018
4655,..(.....)..((((....))))....((((.......)))).....(((....)))..(.((.(...).))..).,16,-3.116,37,0,0.000018
4656,.......((.((........)).))......................(((....))).....((.......))...,9,-3.116,18,0,0.000018
4657,......((..((.((((((..((....((((.......))))....))..)))........))).))..)).....,16,-3.115,52,0,0.000018
4658,...(((.((.(((......))).)).....))).....(....).(((.((.................)).)))..,14,-3.115,27,0,0.000018
4659,.......((..((......))..)).....((((...(((....(..(((....))).).........))))))).,15,-3.115,4,0,0.000018
