,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
273,.(((...(((.((.((.........))...)).)))..)))...((((((.((............))..)))))).,18,-8.032,10,0,0.000445
274,.......(((.((.((((.....))))...)).)))........((((((.(((.(......).)))..)))))).,19,-8.03,12,0,0.000443
275,.((((..(((.((.(((.......)))...)).))).))))...((((((..((.....))........)))))).,20,-8.028,14,0,0.000441
276,.((((..(((.((.((((.....))))...)).))).))))...((((((......(.....)......)))))).,20,-8.025,14,0,0.000439
277,.......(((.((.(((.......)))...)).)))........(((((((..........).......)))))).,15,-8.023,4,0,0.000438
278,..(((..(((.((.((.........))...)).))).)))....((((((.....(............))))))).,17,-8.02,8,0,0.000436
279,...(((((((((.(((......(((....))))))..))))).)))).............................,15,-8.019,43,0,0.000435
280,..((...(((.((.((.........))...)).)))..))....((((((.(((..........)))..)))))).,18,-8.018,10,0,0.000434
281,.((((..(((.((.(...........)...)).))).))))...((((((...................)))))).,16,-8.017,10,0,0.000434
282,.(((...(((.((.((.........))...)).)))..)))...(((((.....................))))).,15,-8.012,8,0,0.000430
283,.......(((.((.................)).)))........((((((...(...........)...)))))).,12,-8.012,6,0,0.000430
284,.((((..(((.((.((.........))...)).))).))))...(((((((....)).............))))).,18,-8.011,13,0,0.000429
285,.((((..(((.((.((.........))...)).))).))))...(((((((....).............)))))).,18,-8.011,10,0,0.000429
286,..(((..(((.((.(((.......)))...)).))).)))....((((((.(((.(......).)))..)))))).,21,-8.01,16,0,0.000428
287,.((((..(((.((.((.........))...)).))).))))...((((((...(.(......)..)...)))))).,19,-8.009,12,0,0.000428
288,..(((..(((.((.((((.....))))...)).))).)))....((((((..............(...))))))).,19,-8.008,12,0,0.000427
289,...(((((((((.(((......(((....))))))..))))).)))).((.....))...................,17,-8.008,45,0,0.000427
290,..(((..(((.((.((.........))...)).))).)))....((((((..(............)...)))))).,17,-8.006,8,0,0.000425
291,...((..(((.((.................)).))).)).....((((((...................)))))).,13,-8.004,8,0,0.000424
292,.(((.(.(((.((.(((.......)))...)).))).))))...((((((...................)))))).,18,-8.004,10,0,0.000424
293,..(((..(((.((.((.........))...)).))).)))....((((((......(...........))))))).,17,-8.001,8,0,0.000422
294,.......(((((..........(((....))).....)))))..((((((...................)))))).,14,-7.999,24,0,0.000421
295,.(((...(((.((.((.........))...)).)))..)))...((((((......(.....)......)))))).,17,-7.998,8,0,0.000420
296,.......(((((.(((......(((....))))))..)))))..((((((.(((.....)).....)..)))))).,20,-7.992,32,0,0.000416
297,..(((..(((.((.((.........))...)).))).)))....(((((((.((.....))...)....)))))).,19,-7.991,12,0,0.000415
298,..(((..(((.((.((.........))...)).))).)))....(((((((.((.....))...))....))))).,19,-7.991,15,0,0.000415
299,.......(((.((.((.........))...)).)))........((((((.(.(..........).)..)))))).,15,-7.99,4,0,0.000414
300,.((((..(((.((.((((.....))))...)).))).))))...((((((.(((..........)))..)))))).,22,-7.987,18,0,0.000412
301,.......(((.(...................).)))........((((((...................)))))).,10,-7.984,6,0,0.000410
302,..((...(((.((.((.........))...)).)))..))....((((((..............(...))))))).,16,-7.982,6,0,0.000408
303,.((((..(((.((.((.........))...)).))).))))...((((((...(..(.....).)....)))))).,19,-7.981,12,0,0.000408
304,..(((..(((.((.((.........))...)).))).)))....(((((((..............)...)))))).,17,-7.981,8,0,0.000408
305,.((((..(((.((.................)).))).))))...((((((......((.........)))))))).,17,-7.98,16,0,0.000407
306,..(((..(((.((.((.........))...)).))).)))....(((((((.............))....))))).,17,-7.973,11,0,0.000403
307,..(((..(((.((.((.........))...)).))).)))....(((((((.............)....)))))).,17,-7.973,8,0,0.000403
308,.......(((.((.................)).)))........((((((.....(......)......)))))).,12,-7.973,6,0,0.000402
309,.......(((.((.................)).)))........((((((...(..(.....)..)...)))))).,13,-7.969,8,0,0.000400
310,..(((..(((.((.((.........))...)).))).)))....((((((.(((..((...)).)))..)))))).,21,-7.965,16,0,0.000397
311,..............((((....(((....)))...)))).....((((((...................)))))).,13,-7.963,23,0,0.000395
312,.((((..(((.((.((.........))...)).))).))))...((((((.....(............))))))).,18,-7.961,10,0,0.000395
313,.......(((((.(((......(((....))))))..)))))..(((((((.....)............)))))).,18,-7.961,28,0,0.000394
314,.(((...(((.((.((.........))...)).)))..)))...((((((.(((..........)))..)))))).,19,-7.96,12,0,0.000394
315,.......(((((.(((......(((....))))))..)))))..((((((...(..........)....)))))).,18,-7.958,28,0,0.000392
316,.......(((.((.(((.......)))...)).)))........((((((.........(........))))))).,15,-7.954,4,0,0.000390
317,.((((..(((.((.(((.......)))...)).))).))))...((((((.(((.(......).)))..)))))).,22,-7.951,18,0,0.000388
318,.((((..(((.((.((((.....))))...)).))).))))...((((((..............(...))))))).,20,-7.95,14,0,0.000387
319,...((..(((.((.((.........))...)).))).)).....((((((......((.........)))))))).,17,-7.948,8,0,0.000386
320,.((((..(((.((.((.........))...)).))).))))...((((((..(............)...)))))).,18,-7.947,10,0,0.000385
321,.......(((.((.((.(.....).))...)).)))........((((((......(((.......))))))))).,17,-7.947,8,0,0.000385
322,.((((..(((.((.((.........))...)).))).))))...((((((......(...........))))))).,18,-7.943,10,0,0.000382
323,..(((..(((.((.((.........))...)).))).)))....((((((..((..........))...)))))).,18,-7.933,10,0,0.000376
324,.((((..(((.((.((.........))...)).))).))))...(((((((.((.....))...)....)))))).,20,-7.932,14,0,0.000376
325,.((((..(((.((.((.........))...)).))).))))...(((((((.((.....))...))....))))).,20,-7.932,17,0,0.000376
326,..(((..(((.((.((.........))...)).))).)))....((((((..((.....))...(...))))))).,19,-7.929,12,0,0.000374
327,.......(((.((.(((.......)))...)).)))........((((((.......(.....).....)))))).,15,-7.927,4,0,0.000372
328,.........(.((.(((.......)))...)).)..........((((((...................)))))).,12,-7.927,6,0,0.000372
329,.......(((.((.(((.......)))...)).)))........((((((...........(......))))))).,15,-7.927,4,0,0.000372
330,.(((...(((.((.((.........))...)).)))..)))...((((((..............(...))))))).,17,-7.923,8,0,0.000370
331,.((((..(((.((.((.........))...)).))).))))...(((((((..............)...)))))).,18,-7.923,10,0,0.000370
332,.......(((((.((((......((....))))))..)))))..((((((...................)))))).,17,-7.922,26,0,0.000369
333,..(((..(((.((.(..............))).))).)))....((((((...................)))))).,15,-7.921,11,0,0.000369
334,.......(((((.(((......(((....))))))..)))))..((((((......((...))......)))))).,19,-7.92,30,0,0.000368
335,.......(((.((.((.........))...)).)))........((((((..((.(......).))...)))))).,16,-7.918,6,0,0.000367
336,.((((..(((.((.((.........))...)).))).))))...(((((((.............)....)))))).,18,-7.915,10,0,0.000365
337,.((((..(((.((.((.........))...)).))).))))...(((((((.............))....))))).,18,-7.915,13,0,0.000365
338,.....(.(((.((.(((.......)))...)).))).)......((((((...................)))))).,15,-7.915,4,0,0.000365
339,..(((..(((.((.((((.....))))...)).))).)))....((((((.(((..(.....).)))..)))))).,22,-7.914,18,0,0.000364
340,..(((..(((.((.((((.....))))...)).))).)))....((((((.(..............)..)))))).,19,-7.914,12,0,0.000364
341,.......(((.((.(((.......)))...)).)))........((((((...(..((...))..)...)))))).,17,-7.914,8,0,0.000364
342,.......(((((.(((......((......)))))..)))))..((((((...................)))))).,16,-7.91,24,0,0.000362
343,..((...(((.((.(((.......)))...)).)))..))....((((((......((.........)))))))).,18,-7.906,10,0,0.000359
344,.((((..(((.((.((.........))...)).))).))))...((((((.(((..((...)).)))..)))))).,22,-7.906,18,0,0.000359
345,.......(((.((.((.........))...)).)))........(((((((.((.....))....)...)))))).,16,-7.897,6,0,0.000354
346,...((..(((.((.(((.......)))...)).))).)).....((((((......(((.......))))))))).,19,-7.894,12,0,0.000352
347,.......(((.((.((((.....))))...)).)))........((((((.(((.....)).....)..)))))).,18,-7.889,10,0,0.000349
348,.......(((.((.((.(...)...))...)).)))........((((((...................)))))).,14,-7.888,2,0,0.000349
349,..((...(((.((.((.........))...)).)))..))....((((((.(((..(.....).)))..)))))).,19,-7.887,12,0,0.000348
350,..((...(((.((.((.........))...)).)))..))....((((((.(..............)..)))))).,16,-7.887,6,0,0.000348
351,..(((..(((.((.................)).))).)))....((((((.((............))..)))))).,16,-7.886,14,0,0.000348
352,..(((..(((.((.((((.....))))...)).))).)))....((((((..(..............).)))))).,19,-7.883,12,0,0.000346
353,.......(((.((.................)).)))........((((((..((.....))........)))))).,13,-7.876,8,0,0.000341
354,.((((..(((.((.((.........))...)).))).))))...((((((..((..........))...)))))).,19,-7.874,12,0,0.000341
355,...(...(((.((.(((.......)))...)).)))..).....((((((...................)))))).,15,-7.871,4,0,0.000339
356,.((((..(((.((.((.........))...)).))).))))...((((((..((.....))...(...))))))).,20,-7.871,14,0,0.000339
357,...(((((((((.(((......(((....))))))..))))).))))..((....))..((.(.(...).)..)).,21,-7.868,51,0,0.000337
358,......((((.((.(((.......)))...)).))).)......((((((...................)))))).,15,-7.868,4,0,0.000337
359,..(((..(((.((.(((.......)))...)).))).)))....((((((.(((.....)).....)..)))))).,20,-7.868,14,0,0.000337
360,.......(((.((.((.........))...)).)))........(((((((.(..........).)...)))))).,15,-7.867,4,0,0.000336
361,..(((..(((.((.................)).))).)))....(((((.....................))))).,13,-7.866,12,0,0.000336
362,.((((..(((.((.(..............))).))).))))...((((((...................)))))).,16,-7.862,13,0,0.000334
363,.......(((.((.((.........))...)).)))........((((((.(.(..(.....).).)..)))))).,16,-7.859,6,0,0.000332
364,.......(((.((.((((.....))))...)).)))........(((((((.....)............)))))).,16,-7.857,6,0,0.000331
365,.......(((((.(((......(((....))))))..)))))..(((((((....)).............))))).,18,-7.857,31,0,0.000331
366,.......(((((.(((......(((....))))))..)))))..(((((((....).............)))))).,18,-7.857,28,0,0.000331
367,..((...(((.((.((.........))...)).)))..))....((((((..(..............).)))))).,16,-7.856,6,0,0.000330
368,.((((..(((.((.((((.....))))...)).))).))))...((((((.(((..(.....).)))..)))))).,23,-7.856,20,0,0.000330
369,.((((..(((.((.((((.....))))...)).))).))))...((((((.(..............)..)))))).,20,-7.855,14,0,0.000330
370,.......(((((.(((......(((....))))))..)))))..((((((...(.(......)..)...)))))).,19,-7.855,30,0,0.000330
371,.......(((.((.((((.....))))...)).)))........((((((...(..........)....)))))).,16,-7.854,6,0,0.000329
372,........((.((.(((.......)))...)).)).........((((((...................)))))).,13,-7.852,4,0,0.000328
373,..(((..(((.((.................)).))).)))....((((((......(.....)......)))))).,15,-7.852,12,0,0.000328
374,.......(((.((.((.........))...)).)))........((((.......................)))).,11,-7.849,4,0,0.000326
375,.(((...(((.((.(((.......)))...)).)))..)))...((((((......((.........)))))))).,19,-7.847,12,0,0.000326
376,.......(((.((.((((.....))))...)).)))..(....)((((((...................)))))).,16,-7.843,6,0,0.000323
377,..(((..(((.(((((.........)).)).).))).)))....((((((...................)))))).,17,-7.839,11,0,0.000321
378,..(((..(((.(((((.........)).).)).))).)))....((((((...................)))))).,17,-7.839,8,0,0.000321
379,.......(((.((.((.........))...)).)))..(....)((((((......(((.......))))))))).,17,-7.838,8,0,0.000321
380,..(((..(((.((.(((.......)))...)).))).)))....(((((((.....)............)))))).,18,-7.836,10,0,0.000319
381,..(((..(((.((.((.........))...)).))).)))....((((((.((...(.....)..))..)))))).,19,-7.836,12,0,0.000319
382,..(((..(((.((.(((.......)))...)).))).)))....((((((...(..........)....)))))).,18,-7.833,10,0,0.000318
383,.......(((.((.(((.......)))...)).)))........(((((((........).........)))))).,15,-7.83,4,0,0.000316
384,.(((...(((.((.((.........))...)).)))..)))...((((((.(((..(.....).)))..)))))).,20,-7.829,14,0,0.000316
385,.(((...(((.((.((.........))...)).)))..)))...((((((.(..............)..)))))).,17,-7.829,8,0,0.000315
386,.((((..(((.((.................)).))).))))...((((((.((............))..)))))).,17,-7.828,16,0,0.000315
387,..(((..(((.((.((.........))...)).))).)))....((((((.((..(......)..))..)))))).,19,-7.827,12,0,0.000315
388,.......(((((.(((......(((....))))))..)))))..((((((...(..(.....).)....)))))).,19,-7.827,30,0,0.000314
389,.......(((.((.((.........))...)).)))........((((((.(....(.....)...)..)))))).,15,-7.826,4,0,0.000314
390,...(((((((((.(((......(((....))))))..))))).))))(((.....)))....(.(...).).....,20,-7.825,49,0,0.000313
391,.((((..(((.((.((((.....))))...)).))).))))...((((((..(..............).)))))).,20,-7.825,14,0,0.000313
392,.......(((.((.((.........))...)).)))........((((((...(.....)....(...))))))).,15,-7.825,4,0,0.000313
393,..........((.(((......(((....))))))..)).....((((((......((.........)))))))).,16,-7.822,27,0,0.000312
394,.......(((.((.(((.......)))...)).)))........((((((...(.(......).)....)))))).,16,-7.819,6,0,0.000310
395,.......(((.((.((((.....))))...)).)))........((((((......((...))......)))))).,17,-7.817,8,0,0.000309
396,..(((..(((.((.................)).))).)))....((((((.(((..........)))..)))))).,17,-7.814,16,0,0.000308
397,..(((..(((.((.((.........))...)).))).))).....(((((...................)))))..,15,-7.811,8,0,0.000306
398,.((((..(((.((.(((.......)))...)).))).))))...((((((.(((.....)).....)..)))))).,21,-7.809,16,0,0.000305
399,.((((..(((.((.................)).))).))))...(((((.....................))))).,14,-7.807,14,0,0.000304
400,.......(((((.(((......(((....))))))..)))))..((((((.....(............))))))).,18,-7.807,28,0,0.000304
401,.......(((.((.(((.......)))...)).)))........(((((((.((.....))).......)))))).,17,-7.802,8,0,0.000302
402,..(((..(((.((.((.........))...)).))).)))....((((((..((..(.....).))...)))))).,19,-7.802,12,0,0.000302
403,.......(((.((.................)).)))........((((((.(((.(......).)))..)))))).,15,-7.799,12,0,0.000300
404,.......(((.((.((.........))..).).)))........((((((...................)))))).,13,-7.798,3,0,0.000299
405,.(((...(((.((.((.........))...)).)))..)))...((((((..(..............).)))))).,17,-7.798,8,0,0.000299
406,..(((..(((.((.(((.......)))...)).))).)))....((((((......((...))......)))))).,19,-7.796,12,0,0.000299
407,...((..(((.((.((.........))...)).))).)).....((((((.((............))..)))))).,17,-7.796,8,0,0.000298
408,.......(((((.((((..............))))..)))))..((((((...................)))))).,15,-7.796,23,0,0.000298
409,...(((((((((.(((......(((....))))))..))))).))))..((....)).......(...).......,18,-7.796,48,0,0.000298
410,.......(((.((.((.........))...)).)))........((((((..(...(.....)....).)))))).,15,-7.795,4,0,0.000298
411,.((((..(((.((.................)).))).))))...((((((......(.....)......)))))).,16,-7.793,14,0,0.000297
412,.......(((((.(((......(((....))))))..)))))..((((((..(............)...)))))).,18,-7.793,28,0,0.000297
413,...(((((((((.(((......(((....))))))..))))).))))..((....))...(.(.(...)).)....,20,-7.792,50,0,0.000296
414,.......(((((.(((......(((....))))))..)))))..((((((......(...........))))))).,18,-7.788,28,0,0.000295
415,..(((..(((.((.((.........))...)).))).)))....(((((((..........).......)))))).,17,-7.781,8,0,0.000291
416,.((((..(((.(((((.........)).)).).))).))))...((((((...................)))))).,18,-7.78,13,0,0.000291
417,.((((..(((.(((((.........)).).)).))).))))...((((((...................)))))).,18,-7.78,10,0,0.000291
418,.......(((((.(((......(((....))))))..)))))..(((((((.((.....))...))....))))).,20,-7.778,35,0,0.000290
419,.......(((((.(((......(((....))))))..)))))..(((((((.((.....))...)....)))))).,20,-7.778,32,0,0.000290
420,.((((..(((.((.(((.......)))...)).))).))))...(((((((.....)............)))))).,19,-7.778,12,0,0.000289
421,.((((..(((.((.((.........))...)).))).))))...((((((.((...(.....)..))..)))))).,20,-7.777,14,0,0.000289
422,..(((..(((.((.................)).))).)))....((((((..............(...))))))).,15,-7.777,12,0,0.000289
423,...((..(((.((.((.........))...)).))).)).....(((((.....................))))).,14,-7.775,6,0,0.000288
424,.((((..(((.((.(((.......)))...)).))).))))...((((((...(..........)....)))))).,19,-7.775,12,0,0.000288
425,.......(((.((.((.........))...)).)))........((((((...(..((...)).)....)))))).,16,-7.773,6,0,0.000287
426,.......(((.((.((.........))...)).)))........((((((...(.......).......)))))).,14,-7.773,2,0,0.000287
427,.((((..(((.((.((.........))...)).))).))))...((((((.((..(......)..))..)))))).,20,-7.768,14,0,0.000285
428,.......(((((.(((......(((....))))))..)))))..(((((((..............)...)))))).,18,-7.768,28,0,0.000285
429,...((..(((.((.((.........))...)).))).)).....((((((......(.....)......)))))).,16,-7.761,6,0,0.000281
430,.......(((((.(((......(((....))))))..)))))..(((((((.............)....)))))).,18,-7.761,28,0,0.000281
431,.......(((((.(((......(((....))))))..)))))..(((((((.............))....))))).,18,-7.761,31,0,0.000281
